VARIABLES = "X","Y","Z","cp"
ZONE T="CFL3D, grid 1"
 1.237574458E+00 0.000000000E+00 0.000000000E+00 5.171384290E-02
 1.242528439E+00 0.000000000E+00 0.000000000E+00 5.042042211E-02
 1.247431755E+00 0.000000000E+00 0.000000000E+00 4.920448735E-02
 1.252284408E+00 0.000000000E+00 0.000000000E+00 4.806007817E-02
 1.257086396E+00 0.000000000E+00 0.000000000E+00 4.698123410E-02
 1.261837721E+00 0.000000000E+00 0.000000000E+00 4.595901445E-02
 1.266538620E+00 0.000000000E+00 0.000000000E+00 4.499341920E-02
 1.271189094E+00 0.000000000E+00 0.000000000E+00 4.407848790E-02
 1.275789261E+00 0.000000000E+00 0.000000000E+00 4.320826009E-02
 1.280339241E+00 0.000000000E+00 0.000000000E+00 4.238273576E-02
 1.284839034E+00 0.000000000E+00 0.000000000E+00 4.159297422E-02
 1.289288998E+00 0.000000000E+00 0.000000000E+00 4.084493592E-02
 1.293689013E+00 0.000000000E+00 0.000000000E+00 4.012669995E-02
 1.298039556E+00 0.000000000E+00 0.000000000E+00 3.943230584E-02
 1.298039556E+00 0.000000000E+00 0.000000000E+00 3.943230584E-02
 1.302340508E+00 0.000000000E+00 0.000000000E+00 3.878261521E-02
 1.306592226E+00 0.000000000E+00 0.000000000E+00 3.816868737E-02
 1.310794830E+00 0.000000000E+00 0.000000000E+00 3.756966069E-02
 1.314948559E+00 0.000000000E+00 0.000000000E+00 3.699149564E-02
 1.319053650E+00 0.000000000E+00 0.000000000E+00 3.644015267E-02
 1.323110223E+00 0.000000000E+00 0.000000000E+00 3.590669110E-02
 1.327118635E+00 0.000000000E+00 0.000000000E+00 3.539409116E-02
 1.331079125E+00 0.000000000E+00 0.000000000E+00 3.489937261E-02
 1.334991932E+00 0.000000000E+00 0.000000000E+00 3.441955522E-02
 1.338857174E+00 0.000000000E+00 0.000000000E+00 3.395761922E-02
 1.342675328E+00 0.000000000E+00 0.000000000E+00 3.351058438E-02
 1.346446514E+00 0.000000000E+00 0.000000000E+00 3.307845071E-02
 1.350171089E+00 0.000000000E+00 0.000000000E+00 3.265525773E-02
 1.353849292E+00 0.000000000E+00 0.000000000E+00 3.224696591E-02
 1.357481599E+00 0.000000000E+00 0.000000000E+00 3.185357526E-02
 1.361068130E+00 0.000000000E+00 0.000000000E+00 3.146614507E-02
 1.364609241E+00 0.000000000E+00 0.000000000E+00 3.109063394E-02
 1.368105292E+00 0.000000000E+00 0.000000000E+00 3.072406538E-02
 1.371556520E+00 0.000000000E+00 0.000000000E+00 3.036643751E-02
 1.374963284E+00 0.000000000E+00 0.000000000E+00 3.001775034E-02
 1.378326058E+00 0.000000000E+00 0.000000000E+00 2.968098409E-02
 1.381645083E+00 0.000000000E+00 0.000000000E+00 2.934719808E-02
 1.384920597E+00 0.000000000E+00 0.000000000E+00 2.901937254E-02
 1.388153076E+00 0.000000000E+00 0.000000000E+00 2.870048769E-02
 1.391342878E+00 0.000000000E+00 0.000000000E+00 2.838756330E-02
 1.394490242E+00 0.000000000E+00 0.000000000E+00 2.808059938E-02
 1.397595763E+00 0.000000000E+00 0.000000000E+00 2.777959593E-02
 1.400659561E+00 0.000000000E+00 0.000000000E+00 2.748157270E-02
 1.403681993E+00 0.000000000E+00 0.000000000E+00 2.719249018E-02
 1.406663656E+00 0.000000000E+00 0.000000000E+00 2.690638788E-02
 1.409604788E+00 0.000000000E+00 0.000000000E+00 2.662028559E-02
 1.412505746E+00 0.000000000E+00 0.000000000E+00 2.634312399E-02
 1.415366888E+00 0.000000000E+00 0.000000000E+00 2.606596239E-02
 1.418188691E+00 0.000000000E+00 0.000000000E+00 2.579476126E-02
 1.420971394E+00 0.000000000E+00 0.000000000E+00 2.552356012E-02
 1.423715472E+00 0.000000000E+00 0.000000000E+00 2.525533922E-02
 1.426421404E+00 0.000000000E+00 0.000000000E+00 2.499009855E-02
 1.429089427E+00 0.000000000E+00 0.000000000E+00 2.472783811E-02
 1.431719899E+00 0.000000000E+00 0.000000000E+00 2.446855791E-02
 1.434313297E+00 0.000000000E+00 0.000000000E+00 2.420927770E-02
 1.436869979E+00 0.000000000E+00 0.000000000E+00 2.394999750E-02
 1.439390421E+00 0.000000000E+00 0.000000000E+00 2.369071729E-02
 1.441874743E+00 0.000000000E+00 0.000000000E+00 2.342845686E-02
 1.444323659E+00 0.000000000E+00 0.000000000E+00 2.316023596E-02
 1.444323659E+00 0.000000000E+00 0.000000000E+00 2.316023596E-02
 1.446737409E+00 0.000000000E+00 0.000000000E+00 2.291287668E-02
 1.449116349E+00 0.000000000E+00 0.000000000E+00 2.267147787E-02
 1.451460838E+00 0.000000000E+00 0.000000000E+00 2.241815813E-02
 1.453771353E+00 0.000000000E+00 0.000000000E+00 2.216185816E-02
 1.456048250E+00 0.000000000E+00 0.000000000E+00 2.190853842E-02
 1.458291888E+00 0.000000000E+00 0.000000000E+00 2.164925821E-02
 1.460502625E+00 0.000000000E+00 0.000000000E+00 2.138699777E-02
 1.462680936E+00 0.000000000E+00 0.000000000E+00 2.112473734E-02
 1.464827180E+00 0.000000000E+00 0.000000000E+00 2.085949667E-02
 1.466941714E+00 0.000000000E+00 0.000000000E+00 2.058829553E-02
 1.469024777E+00 0.000000000E+00 0.000000000E+00 2.031113394E-02
 1.471076965E+00 0.000000000E+00 0.000000000E+00 2.002801187E-02
 1.473098636E+00 0.000000000E+00 0.000000000E+00 1.973594911E-02
 1.475089908E+00 0.000000000E+00 0.000000000E+00 1.943494566E-02
 1.477051497E+00 0.000000000E+00 0.000000000E+00 1.912500151E-02
 1.478983521E+00 0.000000000E+00 0.000000000E+00 1.880015619E-02
 1.480886459E+00 0.000000000E+00 0.000000000E+00 1.846338995E-02
 1.482760668E+00 0.000000000E+00 0.000000000E+00 1.810576208E-02
 1.484606385E+00 0.000000000E+00 0.000000000E+00 1.773025282E-02
 1.486424208E+00 0.000000000E+00 0.000000000E+00 1.733388193E-02
 1.488214374E+00 0.000000000E+00 0.000000000E+00 1.689280756E-02
 1.489977121E+00 0.000000000E+00 0.000000000E+00 1.635040529E-02
 1.491712928E+00 0.000000000E+00 0.000000000E+00 1.559342630E-02
 1.493422151E+00 0.000000000E+00 0.000000000E+00 1.455034502E-02
 1.495105147E+00 0.000000000E+00 0.000000000E+00 1.328374632E-02
 1.496762276E+00 0.000000000E+00 0.000000000E+00 1.235987432E-02
 1.498393774E+00 0.000000000E+00 0.000000000E+00 1.094426401E-02
 1.500000000E+00 0.000000000E+00 0.000000000E+00 1.124228723E-02
 1.501600266E+00 0.000000000E+00 0.000000000E+00 1.463081129E-02
 1.503202677E+00 0.000000000E+00 0.000000000E+00 1.716996916E-02
 1.504809380E+00 0.000000000E+00 0.000000000E+00 1.808788069E-02
 1.506422639E+00 0.000000000E+00 0.000000000E+00 1.857365854E-02
 1.508044481E+00 0.000000000E+00 0.000000000E+00 1.886870153E-02
 1.509677172E+00 0.000000000E+00 0.000000000E+00 1.907433756E-02
 1.511322856E+00 0.000000000E+00 0.000000000E+00 1.923228987E-02
 1.512983918E+00 0.000000000E+00 0.000000000E+00 1.935745962E-02
 1.514662266E+00 0.000000000E+00 0.000000000E+00 1.945878752E-02
 1.516360521E+00 0.000000000E+00 0.000000000E+00 1.954223402E-02
 1.518080711E+00 0.000000000E+00 0.000000000E+00 1.960779913E-02
 1.519825220E+00 0.000000000E+00 0.000000000E+00 1.966442354E-02
 1.521596551E+00 0.000000000E+00 0.000000000E+00 1.971210726E-02
 1.523396850E+00 0.000000000E+00 0.000000000E+00 1.974488981E-02
 1.525228620E+00 0.000000000E+00 0.000000000E+00 1.977469213E-02
 1.527094483E+00 0.000000000E+00 0.000000000E+00 1.981045492E-02
 1.527094483E+00 0.000000000E+00 0.000000000E+00 1.981045492E-02
 1.528996706E+00 0.000000000E+00 0.000000000E+00 1.981045492E-02
 1.530938029E+00 0.000000000E+00 0.000000000E+00 1.979555376E-02
 1.532920957E+00 0.000000000E+00 0.000000000E+00 1.978661306E-02
 1.534948230E+00 0.000000000E+00 0.000000000E+00 1.977171190E-02
 1.537022591E+00 0.000000000E+00 0.000000000E+00 1.975085028E-02
 1.539146781E+00 0.000000000E+00 0.000000000E+00 1.972998865E-02
 1.541323662E+00 0.000000000E+00 0.000000000E+00 1.970316656E-02
 1.543556213E+00 0.000000000E+00 0.000000000E+00 1.967038400E-02
 1.545847297E+00 0.000000000E+00 0.000000000E+00 1.963462122E-02
 1.548200250E+00 0.000000000E+00 0.000000000E+00 1.959289797E-02
 1.550618052E+00 0.000000000E+00 0.000000000E+00 1.954819448E-02
 1.553103924E+00 0.000000000E+00 0.000000000E+00 1.949753053E-02
 1.555661440E+00 0.000000000E+00 0.000000000E+00 1.944090612E-02
 1.558293819E+00 0.000000000E+00 0.000000000E+00 1.938130148E-02
 1.561004639E+00 0.000000000E+00 0.000000000E+00 1.931871660E-02
 1.563797593E+00 0.000000000E+00 0.000000000E+00 1.925017126E-02
 1.566676497E+00 0.000000000E+00 0.000000000E+00 1.917864569E-02
 1.569645166E+00 0.000000000E+00 0.000000000E+00 1.910115965E-02
 1.572707534E+00 0.000000000E+00 0.000000000E+00 1.902069338E-02
 1.575867891E+00 0.000000000E+00 0.000000000E+00 1.893426664E-02
 1.579130292E+00 0.000000000E+00 0.000000000E+00 1.884187944E-02
 1.582499385E+00 0.000000000E+00 0.000000000E+00 1.874949224E-02
 1.585979462E+00 0.000000000E+00 0.000000000E+00 1.864518411E-02
 1.589575291E+00 0.000000000E+00 0.000000000E+00 1.854087599E-02
 1.593291640E+00 0.000000000E+00 0.000000000E+00 1.843060739E-02
 1.597133636E+00 0.000000000E+00 0.000000000E+00 1.831437834E-02
 1.601106524E+00 0.000000000E+00 0.000000000E+00 1.819516905E-02
 1.605215430E+00 0.000000000E+00 0.000000000E+00 1.806999929E-02
 1.609465957E+00 0.000000000E+00 0.000000000E+00 1.794184931E-02
 1.613863945E+00 0.000000000E+00 0.000000000E+00 1.780773886E-02
 1.618415236E+00 0.000000000E+00 0.000000000E+00 1.766468771E-02
 1.623125911E+00 0.000000000E+00 0.000000000E+00 1.752163656E-02
 1.628002405E+00 0.000000000E+00 0.000000000E+00 1.736964472E-02
 1.633051157E+00 0.000000000E+00 0.000000000E+00 1.721169241E-02
 1.638279200E+00 0.000000000E+00 0.000000000E+00 1.705075987E-02
 1.643693209E+00 0.000000000E+00 0.000000000E+00 1.688088663E-02
 1.649300814E+00 0.000000000E+00 0.000000000E+00 1.671101339E-02
 1.655109406E+00 0.000000000E+00 0.000000000E+00 1.653219946E-02
 1.661126852E+00 0.000000000E+00 0.000000000E+00 1.634742506E-02
 1.667361140E+00 0.000000000E+00 0.000000000E+00 1.616265066E-02
 1.673820853E+00 0.000000000E+00 0.000000000E+00 1.597191580E-02
 1.680514574E+00 0.000000000E+00 0.000000000E+00 1.577224024E-02
 1.687451243E+00 0.000000000E+00 0.000000000E+00 1.557554491E-02
 1.694640398E+00 0.000000000E+00 0.000000000E+00 1.538481005E-02
 1.694640398E+00 0.000000000E+00 0.000000000E+00 1.538481005E-02
 1.702091575E+00 0.000000000E+00 0.000000000E+00 1.515831240E-02
 1.709814787E+00 0.000000000E+00 0.000000000E+00 1.491691358E-02
 1.717820525E+00 0.000000000E+00 0.000000000E+00 1.468445547E-02
 1.726119518E+00 0.000000000E+00 0.000000000E+00 1.445199735E-02
 1.734722972E+00 0.000000000E+00 0.000000000E+00 1.421059854E-02
 1.743642449E+00 0.000000000E+00 0.000000000E+00 1.396919973E-02
 1.752889872E+00 0.000000000E+00 0.000000000E+00 1.372184046E-02
 1.762477875E+00 0.000000000E+00 0.000000000E+00 1.347150095E-02
 1.772419214E+00 0.000000000E+00 0.000000000E+00 1.321520098E-02
 1.782727361E+00 0.000000000E+00 0.000000000E+00 1.295592077E-02
 1.793416142E+00 0.000000000E+00 0.000000000E+00 1.269366033E-02
 1.804499984E+00 0.000000000E+00 0.000000000E+00 1.242543943E-02
 1.815993667E+00 0.000000000E+00 0.000000000E+00 1.215721853E-02
 1.827912927E+00 0.000000000E+00 0.000000000E+00 1.188303716E-02
 1.840273619E+00 0.000000000E+00 0.000000000E+00 1.160587557E-02
 1.853092432E+00 0.000000000E+00 0.000000000E+00 1.132871397E-02
 1.866386652E+00 0.000000000E+00 0.000000000E+00 1.105155237E-02
 1.880174160E+00 0.000000000E+00 0.000000000E+00 1.076843031E-02
 1.894473553E+00 0.000000000E+00 0.000000000E+00 1.048530824E-02
 1.909304023E+00 0.000000000E+00 0.000000000E+00 1.020218618E-02
 1.924685478E+00 0.000000000E+00 0.000000000E+00 9.919064119E-03
 1.940638781E+00 0.000000000E+00 0.000000000E+00 9.632961825E-03
 1.957185388E+00 0.000000000E+00 0.000000000E+00 9.349839762E-03
 1.974347472E+00 0.000000000E+00 0.000000000E+00 9.069697931E-03
 1.992148161E+00 0.000000000E+00 0.000000000E+00 8.783595636E-03
 2.010611534E+00 0.000000000E+00 0.000000000E+00 8.506434038E-03
 2.029762268E+00 0.000000000E+00 0.000000000E+00 8.226292208E-03
 2.049626350E+00 0.000000000E+00 0.000000000E+00 7.949130610E-03
 2.070230246E+00 0.000000000E+00 0.000000000E+00 7.671969477E-03
 2.091602087E+00 0.000000000E+00 0.000000000E+00 7.400768343E-03
 2.113770247E+00 0.000000000E+00 0.000000000E+00 7.132547442E-03
 2.136765003E+00 0.000000000E+00 0.000000000E+00 6.867306773E-03
 2.160616875E+00 0.000000000E+00 0.000000000E+00 6.605046336E-03
 2.185358286E+00 0.000000000E+00 0.000000000E+00 6.348746363E-03
 2.211022377E+00 0.000000000E+00 0.000000000E+00 6.095426623E-03
 2.237643719E+00 0.000000000E+00 0.000000000E+00 5.848067347E-03
 2.265258074E+00 0.000000000E+00 0.000000000E+00 5.606668536E-03
 2.293902874E+00 0.000000000E+00 0.000000000E+00 5.368249957E-03
 2.323616505E+00 0.000000000E+00 0.000000000E+00 5.135791842E-03
 2.354439259E+00 0.000000000E+00 0.000000000E+00 4.909294192E-03
 2.386412144E+00 0.000000000E+00 0.000000000E+00 4.685776774E-03
 2.419578314E+00 0.000000000E+00 0.000000000E+00 4.468219820E-03
 2.453982830E+00 0.000000000E+00 0.000000000E+00 4.262583796E-03
 2.489671707E+00 0.000000000E+00 0.000000000E+00 4.064398352E-03
 2.489671707E+00 0.000000000E+00 0.000000000E+00 4.064398352E-03
 2.526692867E+00 0.000000000E+00 0.000000000E+00 3.860252211E-03
 2.565096378E+00 0.000000000E+00 0.000000000E+00 3.663556883E-03
 2.604933977E+00 0.000000000E+00 0.000000000E+00 3.478782484E-03
 2.646259308E+00 0.000000000E+00 0.000000000E+00 3.302948782E-03
 2.689127684E+00 0.000000000E+00 0.000000000E+00 3.130095312E-03
 2.733597040E+00 0.000000000E+00 0.000000000E+00 2.969162771E-03
 2.779727459E+00 0.000000000E+00 0.000000000E+00 2.811210463E-03
 2.827580690E+00 0.000000000E+00 0.000000000E+00 2.659218619E-03
 2.877221346E+00 0.000000000E+00 0.000000000E+00 2.516167471E-03
 2.928716183E+00 0.000000000E+00 0.000000000E+00 2.373116324E-03
 2.982134581E+00 0.000000000E+00 0.000000000E+00 2.241986105E-03
 3.037548542E+00 0.000000000E+00 0.000000000E+00 2.113836119E-03
 3.095032454E+00 0.000000000E+00 0.000000000E+00 1.991646597E-03
 3.154663801E+00 0.000000000E+00 0.000000000E+00 1.875417540E-03
 3.216523170E+00 0.000000000E+00 0.000000000E+00 1.762168715E-03
 3.280693293E+00 0.000000000E+00 0.000000000E+00 1.654880354E-03
 3.347260952E+00 0.000000000E+00 0.000000000E+00 1.553552458E-03
 3.416315794E+00 0.000000000E+00 0.000000000E+00 1.455204794E-03
 3.487950563E+00 0.000000000E+00 0.000000000E+00 1.365797827E-03
 3.562261820E+00 0.000000000E+00 0.000000000E+00 1.279371092E-03
 3.639349699E+00 0.000000000E+00 0.000000000E+00 1.195924589E-03
 3.719317675E+00 0.000000000E+00 0.000000000E+00 1.118438551E-03
 3.802273989E+00 0.000000000E+00 0.000000000E+00 1.046912977E-03
 3.888329744E+00 0.000000000E+00 0.000000000E+00 9.753874619E-04
 3.977601051E+00 0.000000000E+00 0.000000000E+00 9.098223527E-04
 4.070208073E+00 0.000000000E+00 0.000000000E+00 8.472374757E-04
 4.166275501E+00 0.000000000E+00 0.000000000E+00 7.876328309E-04
 4.265932560E+00 0.000000000E+00 0.000000000E+00 7.339886506E-04
 4.369313717E+00 0.000000000E+00 0.000000000E+00 6.833247025E-04
 4.476557732E+00 0.000000000E+00 0.000000000E+00 6.326607545E-04
 4.587809563E+00 0.000000000E+00 0.000000000E+00 5.879572709E-04
 4.703218460E+00 0.000000000E+00 0.000000000E+00 5.462340196E-04
 4.822940350E+00 0.000000000E+00 0.000000000E+00 5.074910005E-04
 4.947135925E+00 0.000000000E+00 0.000000000E+00 4.717281845E-04
 5.075972080E+00 0.000000000E+00 0.000000000E+00 4.359653976E-04
 5.209623337E+00 0.000000000E+00 0.000000000E+00 4.031828430E-04
 5.348268986E+00 0.000000000E+00 0.000000000E+00 3.763607529E-04
 5.492095470E+00 0.000000000E+00 0.000000000E+00 3.495386627E-04
 5.641296864E+00 0.000000000E+00 0.000000000E+00 3.227165726E-04
 5.796073914E+00 0.000000000E+00 0.000000000E+00 2.988747146E-04
 5.956634998E+00 0.000000000E+00 0.000000000E+00 2.750328567E-04
 6.123196125E+00 0.000000000E+00 0.000000000E+00 2.601316955E-04
 6.295981884E+00 0.000000000E+00 0.000000000E+00 2.273491409E-04
 6.475224972E+00 0.000000000E+00 0.000000000E+00 1.960567024E-04
 6.475224972E+00 0.000000000E+00 0.000000000E+00 1.960567024E-04
 6.661166191E+00 0.000000000E+00 0.000000000E+00 1.945665863E-04
 6.854055882E+00 0.000000000E+00 0.000000000E+00 1.856258896E-04
 7.054154396E+00 0.000000000E+00 0.000000000E+00 1.766851929E-04
 7.261730671E+00 0.000000000E+00 0.000000000E+00 1.677444961E-04
 7.477064133E+00 0.000000000E+00 0.000000000E+00 1.588037994E-04
 7.700444698E+00 0.000000000E+00 0.000000000E+00 1.498631027E-04
 7.932173729E+00 0.000000000E+00 0.000000000E+00 1.439026382E-04
 8.172562599E+00 0.000000000E+00 0.000000000E+00 1.349619415E-04
 8.421935081E+00 0.000000000E+00 0.000000000E+00 1.319817093E-04
 8.680626869E+00 0.000000000E+00 0.000000000E+00 1.260212448E-04
 8.948986053E+00 0.000000000E+00 0.000000000E+00 1.230410126E-04
 9.227374077E+00 0.000000000E+00 0.000000000E+00 1.170805554E-04
 9.516166687E+00 0.000000000E+00 0.000000000E+00 1.141003231E-04
 9.815751076E+00 0.000000000E+00 0.000000000E+00 1.141003231E-04
 1.012653160E+01 0.000000000E+00 0.000000000E+00 1.111200909E-04
 1.044892597E+01 0.000000000E+00 0.000000000E+00 1.081398586E-04
 1.078337002E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.113031197E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.149022007E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.186357784E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.225088882E+01 0.000000000E+00 0.000000000E+00 1.021793942E-04
 1.265267467E+01 0.000000000E+00 0.000000000E+00 1.021793942E-04
 1.306947613E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.350185299E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.395038986E+01 0.000000000E+00 0.000000000E+00 1.021793942E-04
 1.441568851E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.489837646E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.539910412E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.591854382E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.645739555E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 1.701638603E+01 0.000000000E+00 0.000000000E+00 1.081398586E-04
 1.759626770E+01 0.000000000E+00 0.000000000E+00 1.081398586E-04
 1.819782066E+01 0.000000000E+00 0.000000000E+00 1.081398586E-04
 1.882185364E+01 0.000000000E+00 0.000000000E+00 1.081398586E-04
 1.946920776E+01 0.000000000E+00 0.000000000E+00 1.081398586E-04
 2.014075470E+01 0.000000000E+00 0.000000000E+00 1.111200909E-04
 2.083740044E+01 0.000000000E+00 0.000000000E+00 1.111200909E-04
 2.156007957E+01 0.000000000E+00 0.000000000E+00 1.111200909E-04
 2.230976677E+01 0.000000000E+00 0.000000000E+00 1.141003231E-04
 2.308747101E+01 0.000000000E+00 0.000000000E+00 1.141003231E-04
 2.389424133E+01 0.000000000E+00 0.000000000E+00 1.230410126E-04
 2.473115921E+01 0.000000000E+00 0.000000000E+00 1.409224060E-04
 2.559935760E+01 0.000000000E+00 0.000000000E+00 2.124479797E-04
 2.650000000E+01 0.000000000E+00 0.000000000E+00 2.750328567E-04
ZONE T="CFL3D, grid 3"
 -2.500000000E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -2.323115921E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -2.158747101E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -2.006007957E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -1.864075470E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -1.732185364E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -1.609626770E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -1.495739651E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -1.389910412E+01 0.000000000E+00 0.000000000E+00 1.398580382E-03
 -1.291568851E+01 0.000000000E+00 0.000000000E+00 1.401560614E-03
 -1.200185299E+01 0.000000000E+00 0.000000000E+00 1.401560614E-03
 -1.115267467E+01 0.000000000E+00 0.000000000E+00 1.401560614E-03
 -1.036357784E+01 0.000000000E+00 0.000000000E+00 1.404540846E-03
 -9.630311966E+00 0.000000000E+00 0.000000000E+00 1.404540846E-03
 -8.948925972E+00 0.000000000E+00 0.000000000E+00 1.410501311E-03
 -8.315751076E+00 0.000000000E+00 0.000000000E+00 1.416461775E-03
 -7.727374077E+00 0.000000000E+00 0.000000000E+00 1.425402472E-03
 -7.180626392E+00 0.000000000E+00 0.000000000E+00 1.437323401E-03
 -6.672562599E+00 0.000000000E+00 0.000000000E+00 1.452224562E-03
 -6.200444698E+00 0.000000000E+00 0.000000000E+00 1.473086188E-03
 -5.761730671E+00 0.000000000E+00 0.000000000E+00 1.499908278E-03
 -5.354055882E+00 0.000000000E+00 0.000000000E+00 1.529710600E-03
 -4.975224972E+00 0.000000000E+00 0.000000000E+00 1.565473387E-03
 -4.623196125E+00 0.000000000E+00 0.000000000E+00 1.613157103E-03
 -4.296073914E+00 0.000000000E+00 0.000000000E+00 1.663821051E-03
 -3.992095470E+00 0.000000000E+00 0.000000000E+00 1.726405928E-03
 -3.709623337E+00 0.000000000E+00 0.000000000E+00 1.797931502E-03
 -3.447135687E+00 0.000000000E+00 0.000000000E+00 1.878397772E-03
 -3.203218460E+00 0.000000000E+00 0.000000000E+00 1.973765204E-03
 -2.976557970E+00 0.000000000E+00 0.000000000E+00 2.078073332E-03
 -2.765932560E+00 0.000000000E+00 0.000000000E+00 2.197282622E-03
 -2.570208073E+00 0.000000000E+00 0.000000000E+00 2.328412840E-03
 -2.388329744E+00 0.000000000E+00 0.000000000E+00 2.474444220E-03
 -2.219317675E+00 0.000000000E+00 0.000000000E+00 2.635376761E-03
 -2.062261820E+00 0.000000000E+00 0.000000000E+00 2.811210463E-03
 -1.916315794E+00 0.000000000E+00 0.000000000E+00 3.004925558E-03
 -1.780693293E+00 0.000000000E+00 0.000000000E+00 3.213541815E-03
 -1.654663801E+00 0.000000000E+00 0.000000000E+00 3.437059233E-03
 -1.537548423E+00 0.000000000E+00 0.000000000E+00 3.681438277E-03
 -1.428716063E+00 0.000000000E+00 0.000000000E+00 3.940718714E-03
 -1.327580571E+00 0.000000000E+00 0.000000000E+00 4.220860545E-03
 -1.233597040E+00 0.000000000E+00 0.000000000E+00 4.515903536E-03
 -1.146259189E+00 0.000000000E+00 0.000000000E+00 4.828827921E-03
 -1.065096498E+00 0.000000000E+00 0.000000000E+00 5.162613932E-03
 -9.896716475E-01 0.000000000E+00 0.000000000E+00 5.511301104E-03
 -9.195784330E-01 0.000000000E+00 0.000000000E+00 5.874889437E-03
 -8.544391394E-01 0.000000000E+00 0.000000000E+00 6.259339396E-03
 -7.939029336E-01 0.000000000E+00 0.000000000E+00 6.658690516E-03
 -7.376436591E-01 0.000000000E+00 0.000000000E+00 7.075923029E-03
 -6.853582263E-01 0.000000000E+00 0.000000000E+00 7.508056704E-03
 -6.367649436E-01 0.000000000E+00 0.000000000E+00 7.952110842E-03
 -5.916020870E-01 0.000000000E+00 0.000000000E+00 8.408086374E-03
 -5.496262908E-01 0.000000000E+00 0.000000000E+00 8.881943300E-03
 -5.106114745E-01 0.000000000E+00 0.000000000E+00 9.364740923E-03
 -4.743474126E-01 0.000000000E+00 0.000000000E+00 9.859459475E-03
 -4.406387806E-01 0.000000000E+00 0.000000000E+00 1.036311872E-02
 -4.093039930E-01 0.000000000E+00 0.000000000E+00 1.087571867E-02
 -3.801741898E-01 0.000000000E+00 0.000000000E+00 1.139725931E-02
 -3.530924618E-01 0.000000000E+00 0.000000000E+00 1.192476042E-02
 -3.279129267E-01 0.000000000E+00 0.000000000E+00 1.245524175E-02
 -3.044999242E-01 0.000000000E+00 0.000000000E+00 1.299466379E-02
 -2.827273309E-01 0.000000000E+00 0.000000000E+00 1.353408583E-02
 -2.624778748E-01 0.000000000E+00 0.000000000E+00 1.407648809E-02
 -2.436424345E-01 0.000000000E+00 0.000000000E+00 1.462187059E-02
 -2.261195332E-01 0.000000000E+00 0.000000000E+00 1.516427286E-02
 -2.098148018E-01 0.000000000E+00 0.000000000E+00 1.570667513E-02
 -1.946403831E-01 0.000000000E+00 0.000000000E+00 1.624907739E-02
 -1.805145442E-01 0.000000000E+00 0.000000000E+00 1.678551920E-02
 -1.673611701E-01 0.000000000E+00 0.000000000E+00 1.731898077E-02
 -1.551094055E-01 0.000000000E+00 0.000000000E+00 1.785244234E-02
 -1.436932534E-01 0.000000000E+00 0.000000000E+00 1.837994345E-02
 -1.330512166E-01 0.000000000E+00 0.000000000E+00 1.890148409E-02
 -1.231259406E-01 0.000000000E+00 0.000000000E+00 1.941706426E-02
 -1.138639748E-01 0.000000000E+00 0.000000000E+00 1.993264444E-02
 -1.052154228E-01 0.000000000E+00 0.000000000E+00 2.044226415E-02
 -9.713368863E-02 0.000000000E+00 0.000000000E+00 2.094294317E-02
 -8.957523853E-02 0.000000000E+00 0.000000000E+00 2.144660242E-02
 -8.249934018E-02 0.000000000E+00 0.000000000E+00 2.194430120E-02
 -7.586789131E-02 0.000000000E+00 0.000000000E+00 2.244199999E-02
 -6.964515895E-02 0.000000000E+00 0.000000000E+00 2.293671854E-02
 -6.379762292E-02 0.000000000E+00 0.000000000E+00 2.343441732E-02
 -5.829377472E-02 0.000000000E+00 0.000000000E+00 2.393211611E-02
 -5.310396850E-02 0.000000000E+00 0.000000000E+00 2.443875559E-02
 -4.820024595E-02 0.000000000E+00 0.000000000E+00 2.495731600E-02
 -4.355618730E-02 0.000000000E+00 0.000000000E+00 2.548481710E-02
 -3.914677724E-02 0.000000000E+00 0.000000000E+00 2.603317983E-02
 -3.494825587E-02 0.000000000E+00 0.000000000E+00 2.660538442E-02
 -3.093801253E-02 0.000000000E+00 0.000000000E+00 2.721633203E-02
 -2.709443681E-02 0.000000000E+00 0.000000000E+00 2.788092382E-02
 -2.339682542E-02 0.000000000E+00 0.000000000E+00 2.863194235E-02
