VARIABLES = "x","y"
ZONE T="1"
 1.771111488E-01 1.935455762E-02
 1.773294955E-01 1.937441900E-02
 1.775392890E-01 1.939310692E-02
 1.777402610E-01 1.941074058E-02
 1.779322177E-01 1.942744479E-02
 1.781150699E-01 1.944335178E-02
 1.782887727E-01 1.945860125E-02
 1.784533858E-01 1.947333477E-02
 1.786090285E-01 1.948735490E-02
 1.787558943E-01 1.950040646E-02
 1.788941771E-01 1.951257139E-02
 1.790241450E-01 1.952392980E-02
 1.791460514E-01 1.953456365E-02
 1.792601943E-01 1.954455860E-02
 1.793669015E-01 1.955400407E-02
 1.794665009E-01 1.956298575E-02
ZONE T="25"
 STRANDID=0, SOLUTIONTIME=0
 I=41, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.821387857E-01 1.369527914E-02
 1.822060794E-01 1.376925316E-02
 1.822756976E-01 1.384579483E-02
 1.823477596E-01 1.392501034E-02
 1.824223548E-01 1.400701422E-02
 1.825006604E-01 1.409092918E-02
 1.825826019E-01 1.417704299E-02
 1.826675087E-01 1.426625252E-02
 1.827554852E-01 1.435869373E-02
 1.828482002E-01 1.445301622E-02
 1.829449534E-01 1.455020532E-02
 1.830452979E-01 1.465100050E-02
 1.831501871E-01 1.475475822E-02
 1.832606196E-01 1.486082003E-02
 1.833752692E-01 1.497092098E-02
 1.834951788E-01 1.508433744E-02
 1.836214960E-01 1.520030387E-02
 1.837527454E-01 1.532081515E-02
 1.838909984E-01 1.544409804E-02
 1.840358227E-01 1.557116769E-02
 1.841870844E-01 1.570267230E-02
 1.843469888E-01 1.583671570E-02
 1.845134944E-01 1.597630233E-02
 1.846901476E-01 1.611783728E-02
 1.848743558E-01 1.626528613E-02
 1.850697249E-01 1.641488262E-02
 1.852740347E-01 1.657039672E-02
 1.854907423E-01 1.672816835E-02
 1.857183725E-01 1.689120196E-02
 1.859589070E-01 1.705794595E-02
 1.862133443E-01 1.722810417E-02
 1.864816695E-01 1.740313321E-02
 1.867659241E-01 1.758138649E-02
 1.870672554E-01 1.776260883E-02
 1.873862445E-01 1.794772409E-02
 1.877243668E-01 1.813624613E-02
 1.880832314E-01 1.832765341E-02
 1.884646267E-01 1.852110960E-02
 1.888703853E-01 1.871586591E-02
 1.893021315E-01 1.891183108E-02
 1.897619814E-01 1.910811476E-02
ZONE T="26"
 STRANDID=0, SOLUTIONTIME=0
 I=421, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.976567805E-01 -2.112568170E-02
 1.976313889E-01 -2.112484910E-02
 1.976035237E-01 -2.112393454E-02
 1.975729614E-01 -2.112293243E-02
 1.975394189E-01 -2.112183161E-02
 1.975026429E-01 -2.112062462E-02
 1.974623203E-01 -2.111918293E-02
 1.974181831E-01 -2.111653984E-02
 1.973697692E-01 -2.111467160E-02
 1.973167211E-01 -2.111311629E-02
 1.972586662E-01 -2.111089230E-02
 1.971951425E-01 -2.110834606E-02
 1.971256584E-01 -2.110549994E-02
 1.970496923E-01 -2.110267803E-02
 1.969667226E-01 -2.109925263E-02
 1.968761235E-01 -2.109540254E-02
 1.967773736E-01 -2.108976245E-02
 1.966696382E-01 -2.108477056E-02
 1.965522766E-01 -2.107958496E-02
 1.964245737E-01 -2.107405849E-02
 1.962857842E-01 -2.106659859E-02
 1.961350590E-01 -2.105892450E-02
 1.959715039E-01 -2.105200104E-02
 1.957942098E-01 -2.104744129E-02
 1.956024170E-01 -2.104293369E-02
 1.953952312E-01 -2.103859745E-02
 1.951718330E-01 -2.103265934E-02
 1.949313134E-01 -2.102676593E-02
 1.946728528E-01 -2.102183923E-02
 1.943957508E-01 -2.101416513E-02
 1.940991879E-01 -2.100851759E-02
 1.937826425E-01 -2.100114897E-02
 1.934455186E-01 -2.099438198E-02
 1.930874884E-01 -2.098706178E-02
 1.927082986E-01 -2.097947150E-02
 1.923078448E-01 -2.097441070E-02
 1.918863207E-01 -2.096758783E-02
 1.914440840E-01 -2.095972002E-02
 1.909816861E-01 -2.095275559E-02
 1.904999614E-01 -2.094670385E-02
 1.899999976E-01 -2.094070055E-02
 1.895000190E-01 -2.093489841E-02
 1.890000403E-01 -2.092997544E-02
 1.885000467E-01 -2.092534862E-02
 1.880000532E-01 -2.092118934E-02
 1.875000596E-01 -2.091844939E-02
 1.870000511E-01 -2.091510966E-02
 1.865000576E-01 -2.091137320E-02
 1.860000640E-01 -2.090833150E-02
 1.855000556E-01 -2.090576664E-02
 1.850000471E-01 -2.090450190E-02
 1.845000386E-01 -2.090351097E-02
 1.840000302E-01 -2.090216987E-02
 1.835000217E-01 -2.089971676E-02
 1.830000281E-01 -2.090036124E-02
 1.825000048E-01 -2.090080269E-02
 1.819999963E-01 -2.089974657E-02
 1.815000027E-01 -2.089814097E-02
 1.809999943E-01 -2.089758031E-02
 1.804999858E-01 -2.089883946E-02
 1.799999624E-01 -2.089931071E-02
 1.794999689E-01 -2.090187371E-02
 1.789999604E-01 -2.090371773E-02
 1.784999520E-01 -2.090572752E-02
 1.779999435E-01 -2.090794593E-02
 1.774999499E-01 -2.091049403E-02
 1.769999415E-01 -2.091310360E-02
 1.764999330E-01 -2.091513760E-02
 1.759999394E-01 -2.091822401E-02
 1.754999310E-01 -2.092124522E-02
 1.749999374E-01 -2.092506550E-02
 1.744999439E-01 -2.092880383E-02
 1.739999503E-01 -2.093321085E-02
 1.734999567E-01 -2.093686163E-02
 1.729999483E-01 -2.093923092E-02
 1.724999547E-01 -2.094273269E-02
 1.719999611E-01 -2.094684355E-02
 1.714999825E-01 -2.095211670E-02
 1.709999889E-01 -2.095605619E-02
 1.704999954E-01 -2.096024156E-02
 1.700000018E-01 -2.096446417E-02
 1.695094407E-01 -2.096836828E-02
 1.690188795E-01 -2.097178996E-02
 1.685283184E-01 -2.097477205E-02
 1.680377722E-01 -2.098069340E-02
 1.675472111E-01 -2.098332718E-02
 1.670566648E-01 -2.098862827E-02
 1.665661186E-01 -2.099318430E-02
 1.660755575E-01 -2.099701576E-02
 1.655849963E-01 -2.100100927E-02
 1.650944352E-01 -2.100479603E-02
 1.646038890E-01 -2.100946009E-02
 1.641133130E-01 -2.101243660E-02
 1.636227667E-01 -2.101729624E-02
 1.631322205E-01 -2.102223039E-02
 1.626416594E-01 -2.102696337E-02
 1.621511132E-01 -2.103123814E-02
 1.616605520E-01 -2.103461884E-02
 1.611699909E-01 -2.103936486E-02
 1.606794298E-01 -2.104291879E-02
 1.601888835E-01 -2.104721032E-02
 1.596983224E-01 -2.105135284E-02
 1.592077613E-01 -2.105575241E-02
 1.587172151E-01 -2.106084861E-02
 1.582266688E-01 -2.106605098E-02
 1.577361077E-01 -2.106910199E-02
 1.572455615E-01 -2.107416838E-02
 1.567550153E-01 -2.107908949E-02
 1.562644541E-01 -2.108399011E-02
 1.557739079E-01 -2.108946443E-02
 1.552833766E-01 -2.109515294E-02
 1.547928303E-01 -2.110053971E-02
 1.543022990E-01 -2.110736631E-02
 1.538117528E-01 -2.111279964E-02
 1.533212066E-01 -2.111782879E-02
 1.528306901E-01 -2.112482861E-02
 1.523401588E-01 -2.113183960E-02
 1.518496275E-01 -2.113790251E-02
 1.513590813E-01 -2.114392631E-02
 1.508685648E-01 -2.115087770E-02
 1.503780484E-01 -2.115895413E-02
 1.498875022E-01 -2.116431855E-02
 1.493969709E-01 -2.117068693E-02
 1.489064544E-01 -2.117793076E-02
 1.484159380E-01 -2.118527330E-02
 1.479254067E-01 -2.119224519E-02
 1.474348754E-01 -2.119886503E-02
 1.469443738E-01 -2.120674774E-02
 1.464538425E-01 -2.121380717E-02
 1.459633261E-01 -2.122080140E-02
 1.454728097E-01 -2.122831531E-02
 1.449822932E-01 -2.123598009E-02
 1.444917768E-01 -2.124355733E-02
 1.440012604E-01 -2.125182934E-02
 1.435107440E-01 -2.125860006E-02
 1.430202276E-01 -2.126660198E-02
 1.425297409E-01 -2.127552778E-02
 1.420392394E-01 -2.128381468E-02
 1.415487230E-01 -2.129183337E-02
 1.410582215E-01 -2.130013332E-02
 1.405677050E-01 -2.130795456E-02
 1.400772184E-01 -2.131729573E-02
 1.395867318E-01 -2.132652700E-02
 1.390962303E-01 -2.133523673E-02
 1.386057436E-01 -2.134432085E-02
 1.381152570E-01 -2.135328948E-02
 1.376247555E-01 -2.136193216E-02
 1.371342689E-01 -2.137118392E-02
 1.366437674E-01 -2.137990668E-02
 1.361532807E-01 -2.138866298E-02
 1.356627941E-01 -2.139839716E-02
 1.351723224E-01 -2.140842564E-02
 1.346818507E-01 -2.141866833E-02
 1.341913790E-01 -2.142863721E-02
 1.337008923E-01 -2.143740095E-02
 1.332103908E-01 -2.144604549E-02
 1.327198893E-01 -2.145475522E-02
 1.322294176E-01 -2.146477066E-02
 1.317389607E-01 -2.147521824E-02
 1.312484890E-01 -2.148510329E-02
 1.307579875E-01 -2.149423957E-02
 1.302675009E-01 -2.150334418E-02
 1.297770292E-01 -2.151309699E-02
 1.292865574E-01 -2.152338065E-02
 1.287961155E-01 -2.153447829E-02
 1.283056438E-01 -2.154459059E-02
 1.278151572E-01 -2.155430615E-02
 1.273246855E-01 -2.156395093E-02
 1.268341988E-01 -2.157318965E-02
 1.263437122E-01 -2.158302441E-02
 1.258532256E-01 -2.159195766E-02
 1.253627390E-01 -2.160115913E-02
 1.248722300E-01 -2.160954103E-02
 1.243817657E-01 -2.161949128E-02
 1.238913164E-01 -2.163073979E-02
 1.234008446E-01 -2.164069004E-02
 1.229103431E-01 -2.164933458E-02
 1.224198788E-01 -2.165973186E-02
 1.219294220E-01 -2.167022415E-02
 1.214389428E-01 -2.167988941E-02
 1.209484488E-01 -2.168883942E-02
 1.204579622E-01 -2.169820666E-02
 1.199674979E-01 -2.170873620E-02
 1.194770336E-01 -2.171909437E-02
 1.189865768E-01 -2.172970399E-02
 1.184961051E-01 -2.173980325E-02
 1.180056259E-01 -2.174957283E-02
 1.175151467E-01 -2.175901644E-02
 1.170246676E-01 -2.176889591E-02
 1.165342256E-01 -2.178012952E-02
 1.160438061E-01 -2.179254033E-02
 1.155533344E-01 -2.180268243E-02
 1.150628701E-01 -2.181308158E-02
 1.145724133E-01 -2.182372473E-02
 1.140819490E-01 -2.183419839E-02
 1.135914922E-01 -2.184478939E-02
 1.131010279E-01 -2.185541764E-02
 1.126105487E-01 -2.186500467E-02
 1.121200994E-01 -2.187591232E-02
 1.116296276E-01 -2.188611217E-02
 1.111391485E-01 -2.189586125E-02
 1.106486768E-01 -2.190572210E-02
 1.101582050E-01 -2.191598900E-02
 1.096677408E-01 -2.192610875E-02
 1.091772392E-01 -2.193476819E-02
 1.086867228E-01 -2.194202691E-02
 1.081962064E-01 -2.194958366E-02
 1.077056825E-01 -2.195689455E-02
 1.072151586E-01 -2.196418308E-02
 1.067246348E-01 -2.197080851E-02
 1.062340885E-01 -2.197596803E-02
 1.057435274E-01 -2.197959274E-02
 1.052529663E-01 -2.198321931E-02
 1.047624052E-01 -2.198684588E-02
 1.042718440E-01 -2.199047059E-02
 1.037812680E-01 -2.199215069E-02
 1.032906994E-01 -2.199207246E-02
 1.028001234E-01 -2.199129015E-02
 1.023095474E-01 -2.199050598E-02
 1.018189788E-01 -2.198972367E-02
 1.013284028E-01 -2.198815159E-02
 1.008378416E-01 -2.198442444E-02
 1.003472880E-01 -2.198019437E-02
 9.985673428E-02 -2.197596431E-02
 9.936617315E-02 -2.197173424E-02
 9.887561947E-02 -2.196720056E-02
 9.838508815E-02 -2.196099609E-02
 9.789455682E-02 -2.195426263E-02
 9.740402550E-02 -2.194752358E-02
 9.691350162E-02 -2.194078453E-02
 9.642297775E-02 -2.193343639E-02
 9.593248367E-02 -2.192476019E-02
 9.544201195E-02 -2.191466093E-02
 9.495154023E-02 -2.190455981E-02
 9.446107596E-02 -2.189445868E-02
 9.397060424E-02 -2.188435756E-02
 9.348016232E-02 -2.187298425E-02
 9.298973531E-02 -2.186091058E-02
 9.249930829E-02 -2.184874751E-02
 9.200888872E-02 -2.183658443E-02
 9.151846170E-02 -2.182439715E-02
 9.102807194E-02 -2.181109972E-02
 9.053770453E-02 -2.179678157E-02
 9.004734457E-02 -2.178229205E-02
 8.955698460E-02 -2.176780440E-02
 8.906662464E-02 -2.175328322E-02
 8.857628703E-02 -2.173810452E-02
 8.808602393E-02 -2.172052301E-02
 8.759576082E-02 -2.170293964E-02
 8.710550517E-02 -2.168535814E-02
 8.661524206E-02 -2.166777477E-02
 8.612502366E-02 -2.164920792E-02
 8.563484997E-02 -2.162936330E-02
 8.514470607E-02 -2.160878107E-02
 8.465456218E-02 -2.158819884E-02
 8.416442573E-02 -2.156761475E-02
 8.367432654E-02 -2.154593542E-02
 8.318443596E-02 -2.152019553E-02
 8.269461244E-02 -2.149295807E-02
 8.220479637E-02 -2.146572247E-02
 8.171498030E-02 -2.143848501E-02
 8.122516423E-02 -2.141126432E-02
 8.073533326E-02 -2.138425596E-02
 8.024549484E-02 -2.135732025E-02
 7.975566387E-02 -2.133039571E-02
 7.926582545E-02 -2.130346932E-02
 7.877600193E-02 -2.127630822E-02
 7.828621566E-02 -2.124848403E-02
 7.779648900E-02 -2.121965773E-02
 7.730676234E-02 -2.119083330E-02
 7.681703568E-02 -2.116200700E-02
 7.632730901E-02 -2.113318257E-02
 7.583772391E-02 -2.110215090E-02
 7.534824312E-02 -2.106933855E-02
 7.485879213E-02 -2.103617974E-02
 7.436934114E-02 -2.100302279E-02
 7.387989014E-02 -2.096986398E-02
 7.339046150E-02 -2.093634754E-02
 7.290106267E-02 -2.090237848E-02
 7.241167128E-02 -2.086828090E-02
 7.192228734E-02 -2.083418518E-02
 7.143289596E-02 -2.080008946E-02
 7.094353437E-02 -2.076560631E-02
 7.045439631E-02 -2.072814479E-02
 6.996526569E-02 -2.069053054E-02
 6.947613508E-02 -2.065290697E-02
 6.898700446E-02 -2.061528340E-02
 6.849791110E-02 -2.057723515E-02
 6.800886989E-02 -2.053841949E-02
 6.751988828E-02 -2.049897052E-02
 6.703089923E-02 -2.045952342E-02
 6.654191017E-02 -2.042007446E-02
 6.605293602E-02 -2.038048953E-02
 6.556414813E-02 -2.033875324E-02
 6.507544965E-02 -2.029581740E-02
 6.458675861E-02 -2.025287971E-02
 6.409806758E-02 -2.020994388E-02
 6.360937655E-02 -2.016700804E-02
 6.312087178E-02 -2.012199908E-02
 6.263247877E-02 -2.007577755E-02
 6.214411184E-02 -2.002929710E-02
 6.165574491E-02 -1.998281665E-02
 6.116738915E-02 -1.993619651E-02
 6.067910045E-02 -1.988890953E-02
 6.019100547E-02 -1.983963512E-02
 5.970291048E-02 -1.979036257E-02
 5.921481922E-02 -1.974108815E-02
 5.872672424E-02 -1.969181560E-02
 5.823874101E-02 -1.964144967E-02
 5.775089934E-02 -1.958975382E-02
 5.726310983E-02 -1.953755133E-02
 5.677532032E-02 -1.948534697E-02
 5.628753081E-02 -1.943314448E-02
 5.579981580E-02 -1.938025653E-02
 5.531224236E-02 -1.932606846E-02
 5.482473224E-02 -1.927134022E-02
 5.433721840E-02 -1.921661198E-02
 5.384970829E-02 -1.916188374E-02
 5.336220562E-02 -1.910706796E-02
 5.287503079E-02 -1.904940791E-02
 5.238790065E-02 -1.899135858E-02
 5.190078169E-02 -1.893324964E-02
 5.141365901E-02 -1.887513883E-02
 5.092661083E-02 -1.881642640E-02
 5.043974891E-02 -1.875622198E-02
 4.995311052E-02 -1.869419403E-02
 4.946647212E-02 -1.863216609E-02
 4.897983372E-02 -1.857013814E-02
 4.849319905E-02 -1.850810833E-02
 4.800679162E-02 -1.844430156E-02
 4.752058536E-02 -1.837899536E-02
 4.703438655E-02 -1.831360161E-02
 4.654819146E-02 -1.824820600E-02
 4.606199637E-02 -1.818281040E-02
 4.557610676E-02 -1.811515354E-02
 4.509052634E-02 -1.804536395E-02
 4.460503906E-02 -1.797488891E-02
 4.411955178E-02 -1.790441386E-02
 4.363407195E-02 -1.783389971E-02
 4.314864799E-02 -1.776301302E-02
 4.266367108E-02 -1.768910699E-02
 4.217869416E-02 -1.761520095E-02
 4.169372097E-02 -1.754129492E-02
 4.120874405E-02 -1.746738888E-02
 4.072395340E-02 -1.739230193E-02
 4.023949057E-02 -1.731510088E-02
 3.975525498E-02 -1.723649725E-02
 3.927101567E-02 -1.715789549E-02
 3.878678009E-02 -1.707929187E-02
 3.830264136E-02 -1.700009406E-02
 3.781902790E-02 -1.691778749E-02
 3.733574226E-02 -1.683353446E-02
 3.685245663E-02 -1.674927957E-02
 3.636917099E-02 -1.666502655E-02
 3.588588536E-02 -1.658077352E-02
 3.540305793E-02 -1.649392582E-02
 3.492043540E-02 -1.640596613E-02
 3.443785757E-02 -1.631773822E-02
 3.395528346E-02 -1.622950844E-02
 3.347276896E-02 -1.614095084E-02
 3.299048543E-02 -1.605114900E-02
 3.250877932E-02 -1.595828868E-02
 3.202707320E-02 -1.586542837E-02
 3.154536709E-02 -1.577256806E-02
 3.106366098E-02 -1.567970775E-02
 3.058256023E-02 -1.558382344E-02
 3.010222688E-02 -1.548410486E-02
 2.962207980E-02 -1.538349222E-02
 2.914193459E-02 -1.528287865E-02
 2.866178751E-02 -1.518226601E-02
 2.818215825E-02 -1.507922448E-02
 2.770330757E-02 -1.497263554E-02
 2.722481638E-02 -1.486442424E-02
 2.674632519E-02 -1.475621294E-02
 2.626783401E-02 -1.464800071E-02
 2.578934468E-02 -1.453978196E-02
 2.531243302E-02 -1.442481671E-02
 2.483553253E-02 -1.430979185E-02
 2.435863391E-02 -1.419476699E-02
 2.388173528E-02 -1.407974306E-02
 2.340526693E-02 -1.396296825E-02
 2.292982116E-02 -1.384209003E-02
 2.245516144E-02 -1.371814497E-02
 2.198050357E-02 -1.359419897E-02
 2.150589973E-02 -1.347004157E-02
 2.103133686E-02 -1.334573142E-02
 2.055808157E-02 -1.321656909E-02
 2.008561045E-02 -1.308453083E-02
 1.961354539E-02 -1.295104716E-02
 1.914187707E-02 -1.281616651E-02
 1.867092773E-02 -1.267881040E-02
 1.820072718E-02 -1.253889874E-02
 1.773117296E-02 -1.239684224E-02
 1.726223715E-02 -1.225275174E-02
 1.679369062E-02 -1.210739557E-02
 1.632552780E-02 -1.196081284E-02
 1.585820690E-02 -1.181157026E-02
 1.539226808E-02 -1.165806316E-02
 1.492726989E-02 -1.150173414E-02
 1.446312107E-02 -1.134290267E-02
 1.400000043E-02 -1.118109748E-02
 1.352897286E-02 -1.101337001E-02
 1.313220244E-02 -1.086800359E-02
 1.279152650E-02 -1.074130274E-02
 1.249437593E-02 -1.062968932E-02
 1.223187521E-02 -1.052972395E-02
 1.199723408E-02 -1.043922268E-02
 1.178554632E-02 -1.035580318E-02
 1.159229130E-02 -1.027939189E-02
 1.141446084E-02 -1.020847820E-02
 1.124939416E-02 -1.014245488E-02
 1.109510567E-02 -1.008036453E-02
 1.094979793E-02 -1.002181135E-02
 1.081231050E-02 -9.965599515E-03
 1.068115048E-02 -9.911974892E-03
 1.055544801E-02 -9.860129096E-03
 1.043424476E-02 -9.809843265E-03
 1.031664107E-02 -9.761049412E-03
 1.020213868E-02 -9.712944739E-03
 1.008990966E-02 -9.665689431E-03
 9.979313239E-03 -9.619122371E-03
ZONE T="27"
 STRANDID=0, SOLUTIONTIME=0
 I=41, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.794665009E-01 1.956298575E-02
 1.795661151E-01 1.957179978E-02
 1.796699017E-01 1.958098449E-02
 1.797780395E-01 1.959055476E-02
 1.798907220E-01 1.960052550E-02
 1.800081283E-01 1.961091347E-02
 1.801304817E-01 1.962174103E-02
 1.802579463E-01 1.963302121E-02
 1.803907752E-01 1.964477450E-02
 1.805291772E-01 1.965702325E-02
 1.806734055E-01 1.966978423E-02
 1.808236837E-01 1.968308352E-02
 1.809802651E-01 1.969693974E-02
 1.811434478E-01 1.971137896E-02
 1.813134700E-01 1.972642541E-02
 1.814906448E-01 1.974210329E-02
 1.816752702E-01 1.975844242E-02
 1.818676740E-01 1.977546699E-02
 1.820681542E-01 1.979320869E-02
 1.822770834E-01 1.981169730E-02
 1.824948043E-01 1.983096451E-02
 1.827216744E-01 1.985104196E-02
 1.829581112E-01 1.987196505E-02
 1.832045168E-01 1.989376917E-02
 1.834612936E-01 1.991649158E-02
 1.837288886E-01 1.994017139E-02
 1.840077788E-01 1.996485144E-02
 1.842984259E-01 1.999057084E-02
 1.846013367E-01 2.001737617E-02
 1.849170327E-01 2.004531212E-02
 1.852460653E-01 2.007442713E-02
 1.855889857E-01 2.010477334E-02
 1.859464049E-01 2.013640106E-02
 1.863189340E-01 2.016936615E-02
 1.867072135E-01 2.020372450E-02
 1.871119142E-01 2.023953758E-02
 1.875337660E-01 2.027686685E-02
 1.879734844E-01 2.031577751E-02
 1.884318292E-01 2.035633847E-02
 1.889096051E-01 2.039861865E-02
 1.894076616E-01 2.044269443E-02
ZONE T="28"
 STRANDID=0, SOLUTIONTIME=0
 I=61, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.976563781E-01 -2.066969685E-02
 1.976309866E-01 -2.066956833E-02
 1.976050287E-01 -2.066943794E-02
 1.975785196E-01 -2.066930383E-02
 1.975514591E-01 -2.066916786E-02
 1.975238472E-01 -2.066902816E-02
 1.974957138E-01 -2.066888660E-02
 1.974670440E-01 -2.066874132E-02
 1.974378675E-01 -2.066846378E-02
 1.974081695E-01 -2.066800185E-02
 1.973779947E-01 -2.066749334E-02
 1.973473281E-01 -2.066697739E-02
 1.973161995E-01 -2.066645399E-02
 1.972846240E-01 -2.066592313E-02
 1.972526014E-01 -2.066538483E-02
 1.972201765E-01 -2.066480927E-02
 1.971873641E-01 -2.066411078E-02
 1.971541643E-01 -2.066316269E-02
 1.971206218E-01 -2.066220529E-02
 1.970867366E-01 -2.066123672E-02
 1.970525533E-01 -2.066026069E-02
 1.970180869E-01 -2.065927722E-02
 1.969833672E-01 -2.065828443E-02
 1.969484240E-01 -2.065709606E-02
 1.969132721E-01 -2.065574564E-02
 1.968779564E-01 -2.065432258E-02
 1.968424916E-01 -2.065289207E-02
 1.968069077E-01 -2.065145783E-02
 1.967712343E-01 -2.065001987E-02
 1.967355013E-01 -2.064852975E-02
 1.966997534E-01 -2.064695023E-02
 1.966640055E-01 -2.064509131E-02
 1.966282874E-01 -2.064323425E-02
 1.965926290E-01 -2.064138092E-02
 1.965570748E-01 -2.063953131E-02
 1.965216249E-01 -2.063768730E-02
 1.964863241E-01 -2.063579299E-02
 1.964512169E-01 -2.063377574E-02
 1.964163184E-01 -2.063155361E-02
 1.963816434E-01 -2.062934637E-02
 1.963472366E-01 -2.062715404E-02
 1.963131130E-01 -2.062498219E-02
 1.962792873E-01 -2.062282898E-02
 1.962457895E-01 -2.062069625E-02
 1.962126642E-01 -2.061835490E-02
 1.961799264E-01 -2.061591670E-02
 1.961475909E-01 -2.061348036E-02
 1.961156577E-01 -2.061107382E-02
 1.960841715E-01 -2.060870081E-02
 1.960531175E-01 -2.060636133E-02
 1.960225403E-01 -2.060405537E-02
 1.959924400E-01 -2.060173266E-02
 1.959628612E-01 -2.059927024E-02
 1.959337890E-01 -2.059674077E-02
 1.959052235E-01 -2.059425600E-02
 1.958771944E-01 -2.059181593E-02
 1.958496869E-01 -2.058942243E-02
 1.958227307E-01 -2.058707550E-02
 1.957963258E-01 -2.058477700E-02
 1.957704574E-01 -2.058252692E-02
 1.957451552E-01 -2.058032341E-02
ZONE T="29"
 STRANDID=0, SOLUTIONTIME=0
 I=21, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.957451552E-01 -2.058032341E-02
 1.957451552E-01 -2.058087662E-02
 1.957451701E-01 -2.058142982E-02
 1.957451701E-01 -2.058198303E-02
 1.957451701E-01 -2.058253624E-02
 1.957451850E-01 -2.058308944E-02
 1.957451850E-01 -2.058364265E-02
 1.957451850E-01 -2.058419585E-02
 1.957451999E-01 -2.058474906E-02
 1.957451999E-01 -2.058530226E-02
 1.957451999E-01 -2.058585733E-02
 1.957451999E-01 -2.058641054E-02
 1.957452148E-01 -2.058696374E-02
 1.957452148E-01 -2.058751695E-02
 1.957452148E-01 -2.058807015E-02
 1.957452297E-01 -2.058862336E-02
 1.957452297E-01 -2.058917657E-02
 1.957452297E-01 -2.058972977E-02
 1.957452446E-01 -2.059028298E-02
 1.957452446E-01 -2.059083618E-02
 1.957452446E-01 -2.059138939E-02
ZONE T="30"
 STRANDID=0, SOLUTIONTIME=0
 I=31, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 9.979313239E-03 -9.619122371E-03
 9.862787090E-03 -9.568643756E-03
 9.735825472E-03 -9.511832148E-03
 9.597750381E-03 -9.452022612E-03
 9.450592101E-03 -9.387740865E-03
 9.296627715E-03 -9.318211116E-03
 9.137558751E-03 -9.245187044E-03
 8.975188248E-03 -9.170967154E-03
 8.813250810E-03 -9.094211273E-03
 8.652011864E-03 -9.021165781E-03
 8.495847695E-03 -8.948795497E-03
 8.346551098E-03 -8.879072033E-03
 8.206033148E-03 -8.812638000E-03
 8.075566031E-03 -8.750326931E-03
 7.955995388E-03 -8.692637086E-03
 7.847633213E-03 -8.640031330E-03
 7.750646211E-03 -8.592252620E-03
 7.664437871E-03 -8.549784310E-03
 7.588607259E-03 -8.512084372E-03
 7.522448897E-03 -8.478797972E-03
 7.464977447E-03 -8.449883200E-03
 7.415340282E-03 -8.424909785E-03
 7.372683845E-03 -8.403448388E-03
 7.336264011E-03 -8.384926245E-03
 7.305231411E-03 -8.369104005E-03
 7.278858218E-03 -8.355658501E-03
 7.256505080E-03 -8.344260976E-03
 7.237602025E-03 -8.334623650E-03
 7.221647073E-03 -8.326488547E-03
 7.208202034E-03 -8.319634013E-03
 7.196887862E-03 -8.313865401E-03
ZONE T="31"
 STRANDID=0, SOLUTIONTIME=0
 I=31, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 7.196887862E-03 -8.313865401E-03
 7.195740473E-03 -8.316131309E-03
 7.194341160E-03 -8.318893611E-03
 7.192639168E-03 -8.322254755E-03
 7.190573029E-03 -8.326334879E-03
 7.188073359E-03 -8.331270888E-03
 7.185059134E-03 -8.337222040E-03
 7.181441411E-03 -8.344366215E-03
 7.177121937E-03 -8.352896199E-03
 7.171996403E-03 -8.363016881E-03
 7.165960036E-03 -8.374936879E-03
 7.158912718E-03 -8.388851769E-03
 7.150769699E-03 -8.404931054E-03
 7.141470909E-03 -8.423293009E-03
 7.130994461E-03 -8.443980478E-03
 7.119369227E-03 -8.466936648E-03
 7.106684148E-03 -8.491984569E-03
 7.093095221E-03 -8.518816903E-03
 7.078821305E-03 -8.547003381E-03
 7.064133883E-03 -8.576005697E-03
 7.049338426E-03 -8.605221286E-03
 7.034749724E-03 -8.634028956E-03
 7.020664867E-03 -8.661841042E-03
 7.007340435E-03 -8.688151836E-03
 6.994976196E-03 -8.712566458E-03
 6.983706728E-03 -8.734819479E-03
 6.973601412E-03 -8.754773997E-03
 6.964671426E-03 -8.772406727E-03
 6.956882309E-03 -8.787788451E-03
 6.950164214E-03 -8.801053278E-03
 6.944426335E-03 -8.812383749E-03
ZONE T="32"
 STRANDID=0, SOLUTIONTIME=0
 I=61, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.976563781E-01 -2.087168209E-02
 1.976312250E-01 -2.086813934E-02
 1.976055056E-01 -2.086451463E-02
 1.975792199E-01 -2.086081170E-02
 1.975523680E-01 -2.085702866E-02
 1.975249499E-01 -2.085316554E-02
