# mean flow u results for BSL model at x=0.75 
VARIABLES = "u" "y-0.05"
ZONE T="CFL3D"
 1.112396240E+00 1.186314225E-01
 1.110584497E+00 1.210482866E-01
 1.108778477E+00 1.235143989E-01
 1.106978297E+00 1.260307580E-01
 1.105184674E+00 1.285983771E-01
 1.103398323E+00 1.312183142E-01
 1.101619363E+00 1.338916272E-01
 1.099848628E+00 1.366193891E-01
 1.098086715E+00 1.394027323E-01
 1.096333861E+00 1.422427893E-01
 1.094590902E+00 1.451406926E-01
 1.092858076E+00 1.480976492E-01
 1.091135979E+00 1.511148363E-01
 1.089425206E+00 1.541934907E-01
 1.087726116E+00 1.573348790E-01
 1.086039305E+00 1.605402529E-01
 1.084365249E+00 1.638109386E-01
 1.082704306E+00 1.671482474E-01
 1.081057072E+00 1.705535650E-01
 1.079423904E+00 1.740282476E-01
 1.077805161E+00 1.775737107E-01
 1.076201439E+00 1.811914295E-01
 1.074613094E+00 1.848828346E-01
 1.073040485E+00 1.886494458E-01
 1.071484089E+00 1.924927980E-01
 1.069944143E+00 1.964144409E-01
 1.068421125E+00 2.004159838E-01
 1.066915393E+00 2.044990510E-01
 1.065427184E+00 2.086653262E-01
 1.063956857E+00 2.129164487E-01
 1.062504768E+00 2.172542065E-01
 1.061070919E+00 2.216802984E-01
 1.059656024E+00 2.261966020E-01
 1.058260083E+00 2.308049053E-01
 1.056883454E+00 2.355070859E-01
 1.055526257E+00 2.403050512E-01
 1.054188609E+00 2.452007979E-01
 1.052870870E+00 2.501962483E-01
 1.051573157E+00 2.552934885E-01
 1.050295591E+00 2.604945600E-01
 1.049038410E+00 2.658016384E-01
 1.047801733E+00 2.712168097E-01
 1.046585441E+00 2.767422795E-01
 1.045389771E+00 2.823803425E-01
 1.044214845E+00 2.881332934E-01
 1.043060660E+00 2.940034270E-01
 1.041927218E+00 2.999931276E-01
 1.040814638E+00 3.061048985E-01
 1.039722681E+00 3.123411536E-01
 1.038651586E+00 3.187044859E-01
 1.037601352E+00 3.251974285E-01
 1.036571741E+00 3.318226933E-01
 1.035562873E+00 3.385829031E-01
 1.034574509E+00 3.454808295E-01
 1.033606648E+00 3.525193036E-01
 1.032659054E+00 3.597011864E-01
 1.031731844E+00 3.670293689E-01
 1.030824661E+00 3.745068610E-01
 1.029937625E+00 3.821366727E-01
 1.029070377E+00 3.899219334E-01
 1.028222799E+00 3.978658020E-01
 1.027394652E+00 4.059715271E-01
 1.026585817E+00 4.142423570E-01
 1.025796175E+00 4.226817191E-01
 1.025025487E+00 4.312930107E-01
 1.024273396E+00 4.400797188E-01
 1.023539662E+00 4.490454495E-01
 1.022824168E+00 4.581938386E-01
 1.022126794E+00 4.675286412E-01
 1.021447062E+00 4.770535827E-01
 1.020784855E+00 4.867725968E-01
 1.020139694E+00 4.966895580E-01
 1.019511580E+00 5.068086386E-01
 1.018900156E+00 5.171338320E-01
 1.018305182E+00 5.276693702E-01
 1.017726183E+00 5.384196043E-01
 1.017163038E+00 5.493887663E-01
 1.016615629E+00 5.605814457E-01
 1.016083360E+00 5.720021725E-01
 1.015565991E+00 5.836555958E-01
 1.015063405E+00 5.955463648E-01
 1.014575005E+00 6.076794267E-01
 1.014100909E+00 6.200596690E-01
 1.013640523E+00 6.326921582E-01
 1.013193607E+00 6.455819607E-01
 1.012759924E+00 6.587343812E-01
 1.012339115E+00 6.721547842E-01
 1.011930943E+00 6.858485341E-01
 1.011535048E+00 6.998213530E-01
 1.011151195E+00 7.140787840E-01
 1.010779023E+00 7.286266685E-01
 1.010418534E+00 7.434709668E-01
 1.010069132E+00 7.586176991E-01
 1.009730577E+00 7.740730047E-01
 1.009402752E+00 7.898432016E-01
 1.009085178E+00 8.059346080E-01
 1.008777738E+00 8.223538995E-01
 1.008480072E+00 8.391076922E-01
 1.008192062E+00 8.562028408E-01
 1.007913232E+00 8.736462593E-01
 1.007643580E+00 8.914450407E-01
 1.007382751E+00 9.096063972E-01
 1.007130384E+00 9.281377792E-01
 1.006886363E+00 9.470467567E-01
 1.006650448E+00 9.663408399E-01
 1.006422281E+00 9.860281348E-01
 1.006201982E+00 1.006116509E+00
 1.005988836E+00 1.026614070E+00
 1.005782962E+00 1.047529340E+00
 1.005584002E+00 1.068870544E+00
 1.005391836E+00 1.090646625E+00
 1.005206347E+00 1.112866402E+00
 1.005027175E+00 1.135538816E+00
 1.004853964E+00 1.158673048E+00
 1.004687071E+00 1.182278752E+00
 1.004525661E+00 1.206365228E+00
 1.004369974E+00 1.230942488E+00
 1.004219770E+00 1.256020427E+00
 1.004074693E+00 1.281609297E+00
 1.003934860E+00 1.307719469E+00
 1.003799915E+00 1.334361672E+00
 1.003669739E+00 1.361546636E+00
 1.003544211E+00 1.389285326E+00
 1.003422976E+00 1.417589188E+00
 1.003306270E+00 1.446469784E+00
 1.003193736E+00 1.475938678E+00
 1.003085136E+00 1.506007910E+00
 1.002980590E+00 1.536689758E+00
 1.002879620E+00 1.567996740E+00
 1.002782464E+00 1.599941492E+00
 1.002688885E+00 1.632537007E+00
 1.002598643E+00 1.665796638E+00
 1.002511859E+00 1.699733853E+00
 1.002428055E+00 1.734362483E+00
 1.002347469E+00 1.769696712E+00
 1.002269864E+00 1.805750608E+00
 1.002195120E+00 1.842539191E+00
 1.002123117E+00 1.880077124E+00
 1.002053857E+00 1.918379903E+00
 1.001987219E+00 1.957463026E+00
 1.001922965E+00 1.997342348E+00
 1.001861215E+00 2.038034201E+00
 1.001801848E+00 2.079555035E+00
 1.001744747E+00 2.121921778E+00
 1.001689911E+00 2.165151596E+00
 1.001637101E+00 2.209262133E+00
 1.001586318E+00 2.254271507E+00
 1.001537561E+00 2.300197601E+00
 1.001490593E+00 2.347059488E+00
 1.001445532E+00 2.394876242E+00
 1.001402378E+00 2.443666935E+00
 1.001360893E+00 2.493451595E+00
 1.001320958E+00 2.544250727E+00
 1.001282811E+00 2.596084595E+00
 1.001246214E+00 2.648974657E+00
 1.001211047E+00 2.702942133E+00
 1.001177430E+00 2.758009195E+00
 1.001145124E+00 2.814198017E+00
 1.001114368E+00 2.871531487E+00
 1.001084805E+00 2.930033207E+00
 1.001056552E+00 2.989726782E+00
 1.001029730E+00 3.050636292E+00
 1.001003981E+00 3.112786770E+00
 1.000979543E+00 3.176203728E+00
 1.000956178E+00 3.240912437E+00
 1.000934005E+00 3.306939363E+00
 1.000912905E+00 3.374311686E+00
 1.000892997E+00 3.443056345E+00
 1.000874162E+00 3.513201714E+00
 1.000856280E+00 3.584775925E+00
 1.000839591E+00 3.657808542E+00
 1.000823736E+00 3.732329130E+00
 1.000808954E+00 3.808367729E+00
 1.000795245E+00 3.885955572E+00
 1.000782490E+00 3.965123892E+00
 1.000770807E+00 4.045905113E+00
 1.000760078E+00 4.128332138E+00
 1.000750422E+00 4.212438583E+00
 1.000741720E+00 4.298258781E+00
 1.000734091E+00 4.385827065E+00
 1.000727534E+00 4.475179195E+00
 1.000722051E+00 4.566351891E+00
 1.000717640E+00 4.659382343E+00
 1.000714540E+00 4.754307747E+00
 1.000712633E+00 4.851167202E+00
 1.000712156E+00 4.949999809E+00
ZONE T="FUN3D"
 0.000000000E+00 7.450580708E-10
 4.534892738E-03 4.962086564E-07
 9.071658365E-03 9.916723229E-07
 1.361214370E-02 1.487135933E-06
 1.815819368E-02 1.982599542E-06
 2.271166258E-02 2.478063152E-06
 2.727440000E-02 2.977252052E-06
 3.184826300E-02 3.476440952E-06
 3.643511236E-02 3.975629625E-06
 4.103679955E-02 4.478543815E-06
 4.565520585E-02 4.981458005E-06
 5.029219389E-02 5.488097486E-06
 5.494963750E-02 5.998462257E-06
 5.962941423E-02 6.508827028E-06
 6.433340162E-02 7.022917089E-06
 6.906348467E-02 7.537007150E-06
 7.382153720E-02 8.058547792E-06
 7.860944420E-02 8.580088434E-06
 8.342908323E-02 9.105354366E-06
 8.828233182E-02 9.638070878E-06
 9.317103773E-02 1.017078739E-05
 9.809706360E-02 1.070722919E-05
 1.030622423E-01 1.125112158E-05
 1.080683917E-01 1.179873925E-05
 1.131172925E-01 1.235008222E-05
 1.182107180E-01 1.290515047E-05
 1.233503670E-01 1.346766931E-05
 1.285379231E-01 1.403391343E-05
 1.337750107E-01 1.460760814E-05
 1.390631646E-01 1.518502813E-05
 1.444038600E-01 1.576989962E-05
 1.497984827E-01 1.636222078E-05
 1.552483141E-01 1.696199251E-05
 1.607544869E-01 1.756548954E-05
 1.663180441E-01 1.818016244E-05
 1.719398648E-01 1.879856063E-05
 1.776206493E-01 1.942440940E-05
 1.833608896E-01 2.006143404E-05
 1.891609132E-01 2.070590926E-05
 1.950207949E-01 2.135783507E-05
 2.009403706E-01 2.201721145E-05
 2.069192231E-01 2.268776370E-05
 2.129566371E-01 2.336576654E-05
 2.190516144E-01 2.405494524E-05
 2.252028286E-01 2.475157453E-05
 2.314086854E-01 2.545937969E-05
 2.376671880E-01 2.617836071E-05
 2.439760566E-01 2.690851761E-05
 2.503327131E-01 2.764612509E-05
 2.567342222E-01 2.839863373E-05
 2.631773353E-01 2.916231824E-05
 2.696585059E-01 2.993717862E-05
 2.761739194E-01 3.072321488E-05
 2.827195823E-01 3.152042700E-05
 2.892912328E-01 3.233254029E-05
 2.958844304E-01 3.315955473E-05
 3.024945855E-01 3.399774505E-05
 3.091170788E-01 3.485083653E-05
 3.157472014E-01 3.571882917E-05
 3.223801255E-01 3.659799768E-05
 3.290112615E-01 3.749579264E-05
 3.356359899E-01 3.840848876E-05
 3.422497213E-01 3.933236076E-05
 3.488481045E-01 4.027858449E-05
 3.554269671E-01 4.123598410E-05
 3.619822860E-01 4.221201016E-05
 3.685103059E-01 4.320666267E-05
 3.750074506E-01 4.421621634E-05
 3.814704716E-01 4.524812175E-05
 3.878963590E-01 4.629492832E-05
 3.942823708E-01 4.736036135E-05
 4.006260037E-01 4.844442083E-05
 4.069250226E-01 4.955083205E-05
 4.131774902E-01 5.067586972E-05
 4.193817973E-01 5.182325913E-05
 4.255363643E-01 5.298927499E-05
 4.316400290E-01 5.417764260E-05
 4.376917779E-01 5.538836194E-05
 4.436908364E-01 5.662143303E-05
 4.496365488E-01 5.787685586E-05
 4.555285275E-01 5.915835573E-05
