# mean flow u results for k-kL-MEAH2015 model at x=0.75 
VARIABLES = "u" "y-0.05"
ZONE T="CFL3D"
 1.221054316E+00 4.707225598E-03
 1.222702742E+00 4.803125747E-03
 1.224353909E+00 4.900981672E-03
 1.226007581E+00 5.000830628E-03
 1.227663875E+00 5.102713592E-03
 1.229322672E+00 5.206671543E-03
 1.230983615E+00 5.312749185E-03
 1.232646465E+00 5.420987494E-03
 1.234310985E+00 5.531431176E-03
 1.235976458E+00 5.644121207E-03
 1.237642407E+00 5.759109743E-03
 1.239308238E+00 5.876441486E-03
 1.240972757E+00 5.996164866E-03
 1.242635489E+00 6.118324585E-03
 1.244295120E+00 6.242972799E-03
 1.245950341E+00 6.370161660E-03
 1.247599602E+00 6.499943323E-03
 1.249241590E+00 6.632366218E-03
 1.250873923E+00 6.767489947E-03
 1.252494574E+00 6.905362941E-03
 1.254100919E+00 7.046048529E-03
 1.255689740E+00 7.189598866E-03
 1.257256985E+00 7.336073555E-03
 1.258798599E+00 7.485532202E-03
 1.260308743E+00 7.638034411E-03
 1.261781573E+00 7.793643512E-03
 1.263208985E+00 7.952426560E-03
 1.264581561E+00 8.114439435E-03
 1.265887499E+00 8.279756643E-03
 1.267112255E+00 8.448441513E-03
 1.268236637E+00 8.620561101E-03
 1.269235849E+00 8.796186186E-03
 1.270077825E+00 8.975395001E-03
 1.270722628E+00 9.158250876E-03
 1.271124840E+00 9.344832040E-03
 1.271236062E+00 9.535213001E-03
 1.271034002E+00 9.729475714E-03
 1.270558238E+00 9.927694686E-03
 1.269907475E+00 1.012995187E-02
 1.269195199E+00 1.033632923E-02
 1.268501997E+00 1.054691244E-02
 1.267857671E+00 1.076178346E-02
 1.267248392E+00 1.098103542E-02
 1.266650677E+00 1.120475028E-02
 1.266051054E+00 1.143302489E-02
 1.265444160E+00 1.166595239E-02
 1.264827371E+00 1.190362219E-02
 1.264200330E+00 1.214613486E-02
 1.263562918E+00 1.239358727E-02
 1.262914658E+00 1.264608372E-02
 1.262255669E+00 1.290372480E-02
 1.261585712E+00 1.316661108E-02
 1.260904670E+00 1.343485434E-02
 1.260212541E+00 1.370855886E-02
 1.259508848E+00 1.398784388E-02
 1.258793950E+00 1.427282114E-02
 1.258067131E+00 1.456360240E-02
 1.257328987E+00 1.486030687E-02
 1.256578684E+00 1.516305376E-02
 1.255816460E+00 1.547196973E-02
 1.255042076E+00 1.578718051E-02
 1.254255533E+00 1.610881463E-02
 1.253456593E+00 1.643699780E-02
 1.252645135E+00 1.677187160E-02
 1.251820922E+00 1.711356267E-02
 1.250984073E+00 1.746221259E-02
 1.250134468E+00 1.781797037E-02
 1.249271631E+00 1.818097755E-02
 1.248395801E+00 1.855138317E-02
 1.247506738E+00 1.892932877E-02
 1.246604204E+00 1.931497827E-02
 1.245688438E+00 1.970848069E-02
 1.244758964E+00 2.010999992E-02
 1.243815899E+00 2.051969990E-02
 1.242859006E+00 2.093774453E-02
 1.241888285E+00 2.136431262E-02
 1.240903378E+00 2.179956809E-02
 1.239904642E+00 2.224368975E-02
 1.238891721E+00 2.269686386E-02
 1.237864494E+00 2.315926179E-02
 1.236822963E+00 2.363108471E-02
 1.235767126E+00 2.411251888E-02
 1.234696627E+00 2.460376546E-02
 1.233611703E+00 2.510501817E-02
 1.232512116E+00 2.561648563E-02
 1.231397748E+00 2.613836899E-02
 1.230268717E+00 2.667088434E-02
 1.229125023E+00 2.721424773E-02
 1.227966428E+00 2.776868269E-02
 1.226792812E+00 2.833441272E-02
 1.225604534E+00 2.891167626E-02
 1.224400997E+00 2.950068936E-02
 1.223182797E+00 3.010170534E-02
 1.221949458E+00 3.071497008E-02
 1.220701218E+00 3.134072199E-02
 1.219437838E+00 3.197922930E-02
 1.218159556E+00 3.263073787E-02
 1.216866255E+00 3.329552338E-02
 1.215557933E+00 3.397385404E-02
 1.214234948E+00 3.466600552E-02
 1.212896824E+00 3.537225351E-02
 1.211543918E+00 3.609288856E-02
 1.210176110E+00 3.682820871E-02
 1.208793640E+00 3.757851198E-02
 1.207396507E+00 3.834409639E-02
 1.205984712E+00 3.912528232E-02
 1.204558372E+00 3.992238268E-02
 1.203117609E+00 4.073571786E-02
 1.201662421E+00 4.156563058E-02
 1.200193048E+00 4.241244122E-02
 1.198709726E+00 4.327650741E-02
 1.197212219E+00 4.415817931E-02
 1.195701003E+00 4.505781457E-02
 1.194175959E+00 4.597577825E-02
 1.192637563E+00 4.691244289E-02
 1.191085696E+00 4.786818847E-02
 1.189520597E+00 4.884340242E-02
 1.187942743E+00 4.983849451E-02
 1.186351895E+00 5.085385218E-02
 1.184748650E+00 5.188989267E-02
 1.183132887E+00 5.294704810E-02
 1.181504965E+00 5.402573571E-02
 1.179865360E+00 5.512640253E-02
 1.178214073E+00 5.624948815E-02
 1.176551342E+00 5.739546195E-02
 1.174877644E+00 5.856477842E-02
 1.173193097E+00 5.975791439E-02
 1.171498060E+00 6.097536162E-02
 1.169792891E+00 6.221761182E-02
 1.168077707E+00 6.348517537E-02
 1.166353226E+00 6.477855146E-02
 1.164619446E+00 6.609828770E-02
 1.162876844E+00 6.744490564E-02
 1.161125779E+00 6.881895661E-02
 1.159366488E+00 7.022100687E-02
 1.157599568E+00 7.165161520E-02
 1.155825377E+00 7.311137766E-02
 1.154044151E+00 7.460086793E-02
 1.152256489E+00 7.612071931E-02
 1.150462747E+00 7.767151296E-02
 1.148663402E+00 7.925391197E-02
 1.146858692E+00 8.086855710E-02
 1.145049214E+00 8.251608908E-02
 1.143235564E+00 8.419719338E-02
 1.141417980E+00 8.591254056E-02
 1.139596939E+00 8.766283095E-02
 1.137773037E+00 8.944877982E-02
 1.135946751E+00 9.127111733E-02
 1.134118676E+00 9.313058853E-02
 1.132288933E+00 9.502793849E-02
 1.130458355E+00 9.696392715E-02
 1.128627419E+00 9.893937409E-02
 1.126796603E+00 1.009550691E-01
 1.124966383E+00 1.030118167E-01
 1.123137355E+00 1.051104814E-01
 1.121310115E+00 1.072518975E-01
 1.119484901E+00 1.094369292E-01
 1.117662549E+00 1.116664857E-01
