# PDF of fluctuation velocity in a channel at Re_tau = 391.68 at different channel heights
# Normalization is by u_tau
# STRAIN TIME = 0.0 (unstrained)
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
  3.70155E+00   6.74809E-02   9.61814E-01   3.90364E-02   2.02160E+00   4.65650E-02
  3.74657E+00   6.61058E-02   9.86247E-01   3.56542E-02   2.05864E+00   4.37065E-02
  3.79160E+00   6.44758E-02   1.01065E+00   3.33780E-02   2.09566E+00   4.10825E-02
  3.83662E+00   6.28878E-02   1.03506E+00   3.01652E-02   2.13270E+00   3.86214E-02
  3.88164E+00   6.15492E-02   1.05947E+00   2.70813E-02   2.16975E+00   3.64870E-02
  3.92666E+00   6.03421E-02   1.08387E+00   2.50135E-02   2.20679E+00   3.41934E-02
  3.97169E+00   5.90958E-02   1.10831E+00   2.31567E-02   2.24381E+00   3.19838E-02
  4.01671E+00   5.78495E-02   1.13271E+00   2.14025E-02   2.28086E+00   3.00459E-02
  4.06173E+00   5.62140E-02   1.15712E+00   1.95040E-02   2.31790E+00   2.79709E-02
  4.10649E+00   5.46988E-02   1.18153E+00   1.78390E-02   2.35492E+00   2.61750E-02
  4.15151E+00   5.33041E-02   1.20593E+00   1.64122E-02   2.39196E+00   2.44922E-02
  4.19653E+00   5.18786E-02   1.23037E+00   1.50753E-02   2.42901E+00   2.29016E-02
  4.24155E+00   5.02655E-02   1.25477E+00   1.38006E-02   2.46603E+00   2.14125E-02
  4.28658E+00   4.89800E-02   1.27918E+00   1.29678E-02   2.50307E+00   1.99825E-02
  4.33160E+00   4.76469E-02   1.30359E+00   1.20993E-02   2.54011E+00   1.87990E-02
  4.37662E+00   4.63446E-02   1.32799E+00   1.10806E-02   2.57713E+00   1.74507E-02
  4.42164E+00   4.51011E-02   1.35240E+00   1.02240E-02   2.61418E+00   1.61997E-02
  4.46666E+00   4.36980E-02   1.37683E+00   9.54859E-03   2.65130E+00   1.53527E-02
  4.51142E+00   4.21717E-02   1.40124E+00   8.56429E-03   2.68816E+00   1.42748E-02
  4.55645E+00   4.08974E-02   1.42565E+00   7.80755E-03   2.72528E+00   1.31730E-02
  4.60147E+00   3.95727E-02   1.45005E+00   7.23205E-03   2.76241E+00   1.22556E-02
  4.64649E+00   3.82676E-02   1.47446E+00   6.50389E-03   2.79927E+00   1.16164E-02
  4.69151E+00   3.69289E-02   1.49889E+00   5.96537E-03   2.83639E+00   1.09428E-02
  4.73653E+00   3.58087E-02   1.52330E+00   5.69621E-03   2.87351E+00   1.02866E-02
  4.78156E+00   3.48089E-02   1.54771E+00   5.12019E-03   2.91037E+00   9.60289E-03
  4.82658E+00   3.34590E-02   1.57211E+00   4.76186E-03   2.94750E+00   8.85168E-03
  4.87134E+00   3.19522E-02   1.59652E+00   4.44626E-03   2.98462E+00   8.13078E-03
  4.91636E+00   3.06527E-02   1.62095E+00   4.04626E-03   3.02148E+00   7.69614E-03
  4.96138E+00   2.95969E-02   1.64536E+00   3.88380E-03   3.05861E+00   7.27202E-03
  5.00640E+00   2.85999E-02   1.66977E+00   3.48254E-03   3.09573E+00   6.61945E-03
  5.05143E+00   2.75326E-02   1.69417E+00   3.16793E-03   3.13259E+00   6.10799E-03
  5.09645E+00   2.64135E-02   1.71858E+00   3.03947E-03   3.16971E+00   5.75988E-03
  5.14147E+00   2.53929E-02   1.74301E+00   2.81463E-03   3.20684E+00   5.37861E-03
  5.18649E+00   2.42424E-02   1.76742E+00   2.55189E-03   3.24370E+00   5.01270E-03
  5.23151E+00   2.31815E-02   1.79183E+00   2.35827E-03   3.28082E+00   4.71715E-03
  5.27627E+00   2.23226E-02   1.81623E+00   2.24092E-03   3.31794E+00   4.45556E-03
  5.32129E+00   2.14062E-02   1.84064E+00   2.05591E-03   3.35480E+00   4.11957E-03
  5.36632E+00   2.04218E-02   1.86507E+00   1.86242E-03   3.39193E+00   3.78314E-03
  5.41134E+00   1.93607E-02   1.88948E+00   1.65855E-03   3.42905E+00   3.52300E-03
  5.45636E+00   1.84947E-02   1.91389E+00   1.60735E-03   3.46591E+00   3.16078E-03
  5.50138E+00   1.78217E-02   1.93829E+00   1.50065E-03   3.50303E+00   2.91685E-03
  5.54640E+00   1.70980E-02   1.96270E+00   1.33693E-03   3.54016E+00   2.63565E-03
  5.59143E+00   1.62525E-02   1.98713E+00   1.21218E-03   3.57702E+00   2.45456E-03
  5.63645E+00   1.53059E-02   2.01154E+00   1.16991E-03   3.61414E+00   2.40159E-03
  5.68121E+00   1.44974E-02   2.03595E+00   1.09073E-03   3.65126E+00   2.30763E-03
  5.72623E+00   1.38429E-02   2.06035E+00   1.01697E-03   3.68812E+00   2.14380E-03
  5.77125E+00   1.30752E-02   2.08476E+00   9.67030E-04   3.72525E+00   1.92341E-03
  5.81627E+00   1.24317E-02   2.10917E+00   9.43547E-04   3.76237E+00   1.82370E-03
  5.86130E+00   1.18469E-02   2.13360E+00   8.52791E-04   3.79923E+00   1.65187E-03
  5.90632E+00   1.12341E-02   2.15801E+00   7.70700E-04   3.83636E+00   1.45161E-03
  5.95134E+00   1.05911E-02   2.18241E+00   6.92380E-04   3.87348E+00   1.38195E-03
  5.99636E+00   1.00206E-02   2.20682E+00   6.67111E-04   3.91034E+00   1.32967E-03
  6.04112E+00   9.44284E-03   2.23123E+00   6.56481E-04   3.94746E+00   1.27946E-03
  6.08614E+00   8.98578E-03   2.25566E+00   5.91344E-04   3.98459E+00   1.22843E-03
  6.13117E+00   8.50939E-03   2.28007E+00   5.65764E-04   4.02145E+00   1.12772E-03
  6.17619E+00   8.00248E-03   2.30447E+00   5.23965E-04   4.05857E+00   1.01487E-03
  6.22121E+00   7.62160E-03   2.32888E+00   4.82543E-04   4.09569E+00   9.70680E-04
  6.26623E+00   7.24632E-03   2.35329E+00   4.27209E-04   4.13255E+00   8.73483E-04
  6.31125E+00   6.81586E-03   2.37772E+00   3.50510E-04   4.16968E+00   8.23590E-04
  6.35628E+00   6.41705E-03   2.40213E+00   3.29243E-04   4.20680E+00   7.78105E-04
  6.40130E+00   6.06810E-03   2.42653E+00   3.37134E-04   4.24366E+00   6.84102E-04
  6.44606E+00   5.64548E-03   2.45094E+00   3.05105E-04   4.28078E+00   6.58428E-04
  6.49108E+00   5.27972E-03   2.47535E+00   3.03617E-04   4.31791E+00   6.21271E-04
  6.53610E+00   5.04307E-03   2.49978E+00   2.78434E-04   4.35477E+00   5.69761E-04
  6.58112E+00   4.75097E-03   2.52419E+00   2.52054E-04   4.39189E+00   4.75758E-04
  6.62615E+00   4.42329E-03   2.54859E+00   2.17425E-04   4.42901E+00   4.35892E-04
  6.67117E+00   4.14603E-03   2.57300E+00   1.92652E-04   4.46587E+00   4.25542E-04
  6.71619E+00   3.90714E-03   2.59741E+00   1.90079E-04   4.50300E+00   3.94757E-04
  6.76121E+00   3.70494E-03   2.62184E+00   1.73965E-04   4.54012E+00   3.52620E-04
  6.80623E+00   3.42992E-03   2.64630E+00   1.36802E-04   4.57698E+00   3.15026E-04
  6.85099E+00   3.16246E-03   2.67052E+00   1.51157E-04   4.61411E+00   2.87270E-04
  6.89601E+00   2.93505E-03   2.69501E+00   1.49642E-04   4.65123E+00   2.82677E-04
  6.94104E+00   2.73785E-03   2.71949E+00   1.13459E-04   4.68809E+00   2.82576E-04
  6.98606E+00   2.58976E-03   2.74398E+00   9.61143E-05   4.72521E+00   2.63488E-04
  7.03108E+00   2.39780E-03   2.76820E+00   9.92762E-05   4.76234E+00   2.43632E-04
  7.07610E+00   2.18989E-03   2.79269E+00   9.81781E-05   4.79920E+00   2.19677E-04
  7.12112E+00   2.02053E-03   2.81717E+00   8.40884E-05   4.83632E+00   1.90020E-04
  7.16615E+00   1.86244E-03   2.84166E+00   7.19832E-05   4.87344E+00   1.78040E-04
  7.21091E+00   1.73551E-03   2.86588E+00   7.21419E-05   4.91057E+00   1.56001E-04
  7.25593E+00   1.59599E-03   2.89037E+00   7.08388E-05   4.94743E+00   1.46686E-04
  7.30095E+00   1.47424E-03   2.91485E+00   6.05778E-05   4.98455E+00   1.50130E-04
  7.34597E+00   1.40644E-03   2.93907E+00   5.50458E-05   5.02167E+00   1.33881E-04
  7.39099E+00   1.28744E-03   2.96356E+00   4.64610E-05   5.05853E+00   1.36452E-04
  7.43602E+00   1.20404E-03   2.98804E+00   5.73854E-05   5.09566E+00   1.13216E-04
  7.48104E+00   1.15665E-03   3.01253E+00   5.07613E-05   5.13278E+00   9.56004E-05
  7.52606E+00   1.05875E-03   3.03675E+00   2.95341E-05   5.16964E+00   1.09080E-04
  7.57108E+00   9.35826E-04   3.06124E+00   3.11111E-05   5.20676E+00   1.12715E-04
  7.61584E+00   8.24670E-04   3.08572E+00   3.27410E-05   5.24389E+00   9.15087E-05
  7.66086E+00   7.91818E-04   3.10995E+00   3.13446E-05   5.28075E+00   7.58132E-05
  7.70589E+00   7.47849E-04   3.13443E+00   2.77706E-05   5.31787E+00   7.30153E-05
  7.75091E+00   6.91836E-04   3.15892E+00   2.91577E-05   5.35500E+00   7.64722E-05
  7.79593E+00   6.27198E-04   3.18340E+00   2.17636E-05   5.39186E+00   6.97404E-05
  7.84095E+00   5.72558E-04   3.20763E+00   2.00603E-05   5.42898E+00   5.48575E-05
  7.88597E+00   5.37830E-04   3.23211E+00   1.33773E-05   5.46610E+00   3.94373E-05
  7.93100E+00   4.97726E-04   3.25660E+00   1.06943E-05   5.50296E+00   3.74990E-05
  7.97602E+00   4.31911E-04   3.28082E+00   1.01816E-05   5.54009E+00   3.92699E-05
  8.02078E+00   3.85869E-04   3.30531E+00   8.07611E-06   5.57721E+00   3.85353E-05
  8.06580E+00   3.58031E-04   3.32979E+00   1.05124E-05   5.61407E+00   3.53727E-05
  8.11082E+00   3.31985E-04   3.35428E+00   1.00116E-05   5.65119E+00   2.26522E-05
  8.15584E+00   2.91040E-04   3.37850E+00   8.77663E-06   5.68832E+00   2.37721E-05
  8.20086E+00   2.82946E-04   3.40299E+00   9.76225E-06   5.72518E+00   3.00807E-05
  8.24589E+00   2.73270E-04   3.42747E+00   1.16792E-05   5.76230E+00   2.86243E-05
  8.29091E+00   2.49527E-04   3.45196E+00   1.58142E-05   5.79942E+00   3.09305E-05
  8.33593E+00   2.17056E-04   3.47618E+00   1.57666E-05   5.83628E+00   2.77809E-05
  8.38069E+00   1.79478E-04   3.50066E+00   8.93009E-06   5.87341E+00   2.31483E-05
  8.42571E+00   1.70151E-04   3.52515E+00   5.23661E-06   5.91053E+00   2.16313E-05
  8.47073E+00   1.49766E-04   3.54937E+00   3.02161E-06   5.94739E+00   2.25325E-05
  8.51576E+00   1.24378E-04   3.57386E+00   7.09248E-06   5.98451E+00   1.98915E-05
  8.56078E+00   1.08367E-04   3.59834E+00   1.16336E-05   6.02164E+00   1.65147E-05
  8.60580E+00   9.86153E-05   3.62283E+00   7.40735E-06   6.05850E+00   1.64767E-05
  8.65082E+00   9.95927E-05   3.64705E+00   5.78200E-06   6.09562E+00   1.73544E-05
  8.69584E+00   1.03407E-04   3.67154E+00   3.02671E-06   6.13275E+00   1.44579E-05
  8.74087E+00   9.97244E-05   3.69602E+00   2.51260E-06   6.16961E+00   8.16313E-06
  8.78563E+00   8.40213E-05   3.72025E+00   3.16615E-06   6.20673E+00   1.07621E-05
  8.83065E+00   6.64418E-05   3.74473E+00   2.37660E-06   6.24385E+00   1.28132E-05
  8.87567E+00   5.87905E-05   3.76922E+00   1.45137E-07   6.28071E+00   1.31665E-05
  8.92069E+00   5.11421E-05   3.79370E+00   1.37537E-07   6.31784E+00   1.42679E-05
  8.96571E+00   5.02655E-05   3.81793E+00   2.64939E-06   6.35496E+00   1.17583E-05
  9.01074E+00   4.98958E-05   3.84241E+00   5.65626E-06   6.39182E+00   8.50316E-06
  9.05576E+00   4.64146E-05   3.86690E+00   1.93459E-06   6.42894E+00   4.66095E-06
  9.10078E+00   3.66965E-05   3.89112E+00   0.00000E+00   6.46607E+00   6.65180E-06
  9.14580E+00   2.80650E-05   3.91560E+00   0.00000E+00   6.50293E+00   8.44857E-06
  9.19056E+00   2.28166E-05   3.94009E+00   2.20415E-06   6.54005E+00   4.55097E-06
  9.23558E+00   2.59051E-05   3.96458E+00   1.75572E-06   6.57717E+00   3.01943E-06
  9.28061E+00   2.28264E-05   3.98880E+00   4.25595E-07   6.61403E+00   3.43082E-06
  9.32563E+00   1.57706E-05   4.01328E+00   0.00000E+00   6.65116E+00   1.91747E-06
  9.37065E+00   1.54586E-05   4.03777E+00   0.00000E+00   6.68828E+00   2.40091E-06
  9.41567E+00   1.67494E-05   4.06199E+00   0.00000E+00   6.72514E+00   1.99344E-06
  9.46069E+00   1.67202E-05   4.08648E+00   7.20295E-07   6.76226E+00   2.24913E-06
  9.50572E+00   1.73739E-05   4.11096E+00   2.05048E-06   6.79939E+00   3.11084E-06
  9.55047E+00   1.07471E-05   4.13545E+00   7.79696E-07   6.83625E+00   2.71469E-06
  9.59550E+00   9.54170E-06   4.15967E+00   0.00000E+00   6.87337E+00   2.89445E-06
  9.64052E+00   5.71970E-06   4.18416E+00   0.00000E+00   6.91050E+00   3.12059E-06
  9.68554E+00   3.49993E-06   4.20864E+00   0.00000E+00   6.94736E+00   2.03941E-06
  9.73056E+00   2.62782E-06   4.23313E+00   0.00000E+00   6.98448E+00   2.28123E-06
  9.77558E+00   1.84244E-06   4.25735E+00   0.00000E+00   7.02160E+00   7.41797E-07
  9.82061E+00   1.63727E-06   4.28184E+00   0.00000E+00   7.05846E+00   2.14291E-07
  9.86563E+00   1.85835E-06   4.30632E+00   0.00000E+00   7.09559E+00   9.10195E-07
  9.91065E+00   4.53084E-07   4.33055E+00   0.00000E+00   7.13271E+00   1.23498E-06
  9.95541E+00   6.77693E-07   4.35503E+00   0.00000E+00   7.16957E+00   1.30667E-06
  1.00004E+01   5.92835E-07   4.37952E+00   0.00000E+00   7.20669E+00   0.00000E+00
  1.00455E+01   1.02612E-07   4.40400E+00   0.00000E+00   7.24382E+00   0.00000E+00
  1.00905E+01   3.88866E-07   4.42822E+00   0.00000E+00   7.28068E+00   0.00000E+00
  1.01355E+01   0.00000E+00   4.45271E+00   0.00000E+00   7.31780E+00   0.00000E+00

#
# y = 0.0761,  y+ =  30
#
#      u           p(u)           v             p(v)           w            p(w)
 -1.03782E+01   0.00000E+00  -5.90711E+00   0.00000E+00  -7.36703E+00   0.00000E+00
 -1.03314E+01   0.00000E+00  -5.87736E+00   0.00000E+00  -7.32991E+00   6.75742E-07
 -1.02845E+01   0.00000E+00  -5.84787E+00   0.00000E+00  -7.29279E+00   9.98077E-07
 -1.02379E+01   0.00000E+00  -5.81812E+00   1.05508E-06  -7.25566E+00   3.25099E-07
 -1.01911E+01   0.00000E+00  -5.78863E+00   1.89467E-07  -7.21854E+00   3.49303E-07
 -1.01442E+01   0.00000E+00  -5.75888E+00   0.00000E+00  -7.18142E+00   1.02504E-06
 -1.00973E+01   0.00000E+00  -5.72913E+00   0.00000E+00  -7.14429E+00   1.69862E-06
 -1.00505E+01   0.00000E+00  -5.69964E+00   0.00000E+00  -7.10717E+00   2.34881E-06
 -1.00036E+01   0.00000E+00  -5.66989E+00   0.00000E+00  -7.07005E+00   2.73942E-06
 -9.95699E+00   0.00000E+00  -5.64040E+00   0.00000E+00  -7.03292E+00   3.66034E-06
 -9.91012E+00   0.00000E+00  -5.61065E+00   0.00000E+00  -6.99580E+00   3.58434E-06
 -9.86326E+00   0.00000E+00  -5.58116E+00   0.00000E+00  -6.95868E+00   4.76313E-06
 -9.81639E+00   0.00000E+00  -5.55141E+00   0.00000E+00  -6.92155E+00   4.25224E-06
 -9.76953E+00   0.00000E+00  -5.52166E+00   0.00000E+00  -6.88443E+00   2.37178E-06
 -9.72266E+00   0.00000E+00  -5.49217E+00   0.00000E+00  -6.84731E+00   4.22647E-06
 -9.67606E+00   2.94182E-07  -5.46242E+00   1.50691E-06  -6.81018E+00   5.47309E-06
 -9.62920E+00   8.42474E-07  -5.43293E+00   1.50691E-06  -6.77332E+00   6.99420E-06
 -9.58233E+00   1.41350E-06  -5.40318E+00   9.89046E-07  -6.73620E+00   7.49277E-06
 -9.53547E+00   1.95406E-06  -5.37343E+00   4.70343E-07  -6.69908E+00   7.29931E-06
 -9.48860E+00   1.23174E-06  -5.34394E+00   1.25864E-06  -6.66195E+00   8.50858E-06
 -9.44174E+00   1.81766E-06  -5.31419E+00   1.49536E-06  -6.62483E+00   7.25861E-06
 -9.39513E+00   2.20468E-06  -5.28470E+00   4.25228E-06  -6.58771E+00   9.00566E-06
 -9.34827E+00   1.17189E-06  -5.25495E+00   5.18339E-06  -6.55058E+00   1.13536E-05
 -9.30140E+00   6.22780E-07  -5.22519E+00   2.47568E-06  -6.51346E+00   8.28189E-06
 -9.25454E+00   7.44657E-08  -5.19571E+00   1.50691E-06  -6.47633E+00   1.30801E-05
 -9.20767E+00   4.73832E-07  -5.16596E+00   5.77279E-07  -6.43921E+00   1.67561E-05
 -9.16081E+00   1.29447E-06  -5.13647E+00   4.00233E-06  -6.40209E+00   1.55147E-05
 -9.11421E+00   2.82532E-06  -5.10672E+00   7.12698E-06  -6.36496E+00   1.28773E-05
 -9.06734E+00   3.45567E-06  -5.07723E+00   5.21693E-06  -6.32784E+00   1.29980E-05
 -9.02048E+00   6.39833E-06  -5.04748E+00   3.89566E-06  -6.29072E+00   1.58848E-05
 -8.97361E+00   5.84762E-06  -5.01772E+00   4.52201E-06  -6.25359E+00   1.98028E-05
 -8.92675E+00   7.05654E-06  -4.98824E+00   4.59226E-06  -6.21647E+00   1.91941E-05
 -8.88015E+00   9.17807E-06  -4.95848E+00   1.79595E-06  -6.17935E+00   2.15562E-05
 -8.83328E+00   1.46903E-05  -4.92900E+00   1.66628E-06  -6.14222E+00   2.79394E-05
 -8.78642E+00   1.73107E-05  -4.89925E+00   8.47542E-06  -6.10510E+00   2.72258E-05
 -8.73955E+00   2.11426E-05  -4.86949E+00   1.29549E-05  -6.06798E+00   2.29993E-05
 -8.69269E+00   2.15732E-05  -4.84001E+00   1.20895E-05  -6.03085E+00   2.01852E-05
 -8.64582E+00   2.66461E-05  -4.81025E+00   9.75629E-06  -5.99373E+00   1.94174E-05
 -8.59922E+00   3.37603E-05  -4.78077E+00   6.85336E-06  -5.95661E+00   3.20763E-05
 -8.55235E+00   4.13442E-05  -4.75101E+00   1.03543E-05  -5.91948E+00   4.14468E-05
 -8.50549E+00   4.41076E-05  -4.72126E+00   1.52890E-05  -5.88236E+00   4.68732E-05
 -8.45862E+00   5.72071E-05  -4.69178E+00   1.70596E-05  -5.84524E+00   5.69567E-05
 -8.41176E+00   6.95636E-05  -4.66202E+00   1.14469E-05  -5.80811E+00   6.06614E-05
 -8.36489E+00   8.89891E-05  -4.63254E+00   1.28293E-05  -5.77099E+00   6.39964E-05
 -8.31829E+00   1.11893E-04  -4.60278E+00   1.93995E-05  -5.73387E+00   6.06241E-05
 -8.27143E+00   1.42389E-04  -4.57303E+00   2.06636E-05  -5.69674E+00   6.36342E-05
 -8.22456E+00   1.54858E-04  -4.54354E+00   2.54708E-05  -5.65962E+00   8.23409E-05
 -8.17770E+00   1.80106E-04  -4.51379E+00   3.45658E-05  -5.62276E+00   7.94503E-05
 -8.13083E+00   2.01726E-04  -4.48430E+00   2.80632E-05  -5.58563E+00   8.48170E-05
 -8.08397E+00   2.37901E-04  -4.45455E+00   2.20432E-05  -5.54851E+00   1.02007E-04
 -8.03736E+00   2.90974E-04  -4.42507E+00   2.84183E-05  -5.51139E+00   1.22809E-04
 -7.99050E+00   3.34395E-04  -4.39531E+00   3.58261E-05  -5.47426E+00   1.27321E-04
 -7.94363E+00   3.65547E-04  -4.36556E+00   3.75368E-05  -5.43714E+00   1.35843E-04
 -7.89677E+00   4.07814E-04  -4.33607E+00   4.14609E-05  -5.40002E+00   1.56481E-04
 -7.84990E+00   4.53289E-04  -4.30632E+00   4.18457E-05  -5.36289E+00   1.64495E-04
 -7.80330E+00   4.90182E-04  -4.27683E+00   5.70475E-05  -5.32577E+00   1.66441E-04
 -7.75644E+00   5.49080E-04  -4.24708E+00   6.53614E-05  -5.28865E+00   2.00721E-04
 -7.70957E+00   6.49795E-04  -4.21733E+00   6.80257E-05  -5.25152E+00   2.06920E-04
 -7.66271E+00   7.26085E-04  -4.18784E+00   8.07482E-05  -5.21440E+00   2.13904E-04
 -7.61584E+00   7.78257E-04  -4.15809E+00   9.97864E-05  -5.17728E+00   2.52120E-04
 -7.56898E+00   8.89835E-04  -4.12860E+00   1.00865E-04  -5.14015E+00   2.84186E-04
 -7.52237E+00   1.04087E-03  -4.09885E+00   1.09830E-04  -5.10303E+00   3.11378E-04
 -7.47551E+00   1.11358E-03  -4.06910E+00   1.11728E-04  -5.06591E+00   3.38334E-04
 -7.42864E+00   1.23312E-03  -4.03961E+00   1.24671E-04  -5.02878E+00   3.66396E-04
 -7.38178E+00   1.44094E-03  -4.00986E+00   1.42659E-04  -4.99166E+00   3.92695E-04
 -7.33491E+00   1.56873E-03  -3.98037E+00   1.64506E-04  -4.95454E+00   4.22572E-04
 -7.28805E+00   1.69077E-03  -3.95062E+00   1.80118E-04  -4.91741E+00   4.76463E-04
 -7.24145E+00   1.86434E-03  -3.92113E+00   2.07034E-04  -4.88029E+00   5.33752E-04
 -7.19458E+00   2.06181E-03  -3.89138E+00   2.38818E-04  -4.84317E+00   5.79613E-04
 -7.14772E+00   2.27784E-03  -3.86163E+00   2.73952E-04  -4.80604E+00   6.25773E-04
 -7.10085E+00   2.46467E-03  -3.83214E+00   2.98789E-04  -4.76892E+00   6.32421E-04
 -7.05399E+00   2.65383E-03  -3.80239E+00   3.38816E-04  -4.73179E+00   6.67377E-04
 -7.00712E+00   2.95420E-03  -3.77290E+00   3.53436E-04  -4.69467E+00   7.23769E-04
 -6.96052E+00   3.20888E-03  -3.74315E+00   3.63551E-04  -4.65755E+00   8.34239E-04
 -6.91365E+00   3.43372E-03  -3.71340E+00   4.39278E-04  -4.62042E+00   9.27904E-04
 -6.86679E+00   3.74383E-03  -3.68391E+00   4.83214E-04  -4.58330E+00   9.49901E-04
 -6.81992E+00   4.02692E-03  -3.65416E+00   5.06455E-04  -4.54618E+00   1.00248E-03
 -6.77306E+00   4.24642E-03  -3.62467E+00   5.54470E-04  -4.50932E+00   1.09387E-03
 -6.72619E+00   4.62941E-03  -3.59492E+00   6.17148E-04  -4.47219E+00   1.17043E-03
 -6.67959E+00   5.00087E-03  -3.56517E+00   6.85336E-04  -4.43507E+00   1.30353E-03
 -6.63273E+00   5.18716E-03  -3.53568E+00   7.64498E-04  -4.39795E+00   1.41983E-03
 -6.58586E+00   5.51050E-03  -3.50593E+00   8.33693E-04  -4.36082E+00   1.52750E-03
 -6.53900E+00   6.01872E-03  -3.47644E+00   8.85590E-04  -4.32370E+00   1.65940E-03
 -6.49213E+00   6.45124E-03  -3.44669E+00   9.66525E-04  -4.28658E+00   1.74015E-03
 -6.44553E+00   6.81594E-03  -3.41720E+00   1.01579E-03  -4.24945E+00   1.86152E-03
 -6.39867E+00   7.24931E-03  -3.38745E+00   1.08546E-03  -4.21233E+00   2.00773E-03
 -6.35180E+00   7.72207E-03  -3.35770E+00   1.18101E-03  -4.17521E+00   2.19715E-03
 -6.30493E+00   8.08143E-03  -3.32821E+00   1.25135E-03  -4.13808E+00   2.43411E-03
 -6.25807E+00   8.54378E-03  -3.29846E+00   1.35529E-03  -4.10096E+00   2.60165E-03
 -6.21120E+00   9.08126E-03  -3.26897E+00   1.48189E-03  -4.06384E+00   2.85336E-03
 -6.16460E+00   9.56528E-03  -3.23922E+00   1.55679E-03  -4.02671E+00   3.04256E-03
 -6.11774E+00   1.00431E-02  -3.20947E+00   1.69964E-03  -3.98959E+00   3.24665E-03
 -6.07087E+00   1.04534E-02  -3.17998E+00   1.79571E-03  -3.95247E+00   3.51032E-03
 -6.02401E+00   1.09864E-02  -3.15023E+00   1.90348E-03  -3.91534E+00   3.77271E-03
 -5.97714E+00   1.17048E-02  -3.12074E+00   2.12032E-03  -3.87822E+00   4.04235E-03
 -5.93028E+00   1.23394E-02  -3.09099E+00   2.34836E-03  -3.84109E+00   4.25000E-03
 -5.88368E+00   1.29261E-02  -3.06124E+00   2.51440E-03  -3.80397E+00   4.58238E-03
 -5.83681E+00   1.34799E-02  -3.03175E+00   2.70373E-03  -3.76685E+00   4.97227E-03
 -5.78995E+00   1.40461E-02  -3.00200E+00   2.92727E-03  -3.72972E+00   5.35507E-03
 -5.74308E+00   1.48583E-02  -2.97251E+00   3.15853E-03  -3.69260E+00   5.71061E-03
 -5.69622E+00   1.55967E-02  -2.94276E+00   3.40713E-03  -3.65548E+00   6.09490E-03
 -5.64935E+00   1.62948E-02  -2.91327E+00   3.60700E-03  -3.61835E+00   6.59235E-03
 -5.60275E+00   1.70088E-02  -2.88352E+00   3.93453E-03  -3.58123E+00   7.10474E-03
 -5.55588E+00   1.75181E-02  -2.85377E+00   4.30916E-03  -3.54411E+00   7.61153E-03
 -5.50902E+00   1.79973E-02  -2.82428E+00   4.63707E-03  -3.50698E+00   8.11271E-03
 -5.46215E+00   1.87602E-02  -2.79453E+00   4.93134E-03  -3.46986E+00   8.76291E-03
 -5.41529E+00   1.96709E-02  -2.76504E+00   5.25814E-03  -3.43274E+00   9.30854E-03
 -5.36869E+00   2.04706E-02  -2.73529E+00   5.59549E-03  -3.39561E+00   9.93484E-03
 -5.32182E+00   2.13188E-02  -2.70554E+00   5.98411E-03  -3.35875E+00   1.06612E-02
 -5.27496E+00   2.23704E-02  -2.67605E+00   6.50787E-03  -3.32163E+00   1.13331E-02
 -5.22809E+00   2.30255E-02  -2.64630E+00   7.06229E-03  -3.28451E+00   1.21409E-02
 -5.18123E+00   2.35084E-02  -2.61670E+00   7.57742E-03  -3.24738E+00   1.29924E-02
 -5.13436E+00   2.42904E-02  -2.58706E+00   8.09830E-03  -3.21026E+00   1.37195E-02
 -5.08776E+00   2.52458E-02  -2.55741E+00   8.66182E-03  -3.17314E+00   1.47054E-02
 -5.04089E+00   2.62068E-02  -2.52779E+00   9.34706E-03  -3.13601E+00   1.58116E-02
 -4.99403E+00   2.71414E-02  -2.49815E+00   9.99253E-03  -3.09889E+00   1.69104E-02
 -4.94716E+00   2.78086E-02  -2.46850E+00   1.06404E-02  -3.06177E+00   1.78563E-02
 -4.90030E+00   2.85993E-02  -2.43885E+00   1.13793E-02  -3.02464E+00   1.89315E-02
 -4.85343E+00   2.96799E-02  -2.40921E+00   1.22222E-02  -2.98752E+00   2.02958E-02
 -4.80683E+00   3.06311E-02  -2.37956E+00   1.33641E-02  -2.95039E+00   2.16787E-02
 -4.75997E+00   3.16498E-02  -2.34992E+00   1.43043E-02  -2.91327E+00   2.29765E-02
 -4.71310E+00   3.24884E-02  -2.32027E+00   1.50806E-02  -2.87615E+00   2.43243E-02
 -4.66624E+00   3.30906E-02  -2.29062E+00   1.60203E-02  -2.83902E+00   2.60273E-02
 -4.61937E+00   3.40473E-02  -2.26100E+00   1.74679E-02  -2.80190E+00   2.77576E-02
 -4.57251E+00   3.49253E-02  -2.23136E+00   1.84871E-02  -2.76478E+00   2.95001E-02
 -4.52590E+00   3.57611E-02  -2.20171E+00   1.95485E-02  -2.72765E+00   3.13491E-02
 -4.47904E+00   3.67742E-02  -2.17207E+00   2.08524E-02  -2.69053E+00   3.32101E-02
 -4.43217E+00   3.79730E-02  -2.14242E+00   2.22545E-02  -2.65341E+00   3.51644E-02
 -4.38531E+00   3.86877E-02  -2.11277E+00   2.36317E-02  -2.61634E+00   3.72599E-02
