# PDF of fluctuation velocity in a strained channel at different channel heights
# Normalization is by u_tau(0) (i.e. unstrained channel u_tau)
# STRAIN TIME = 0.77
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
  4.96270E-01   2.78276E-01   1.75744E+00   6.71000E-02   1.66108E+00   9.94026E-02
  5.28944E-01   2.77865E-01   1.78359E+00   6.38833E-02   1.68646E+00   9.51925E-02
  5.61618E-01   2.77170E-01   1.80973E+00   6.13355E-02   1.71187E+00   9.12776E-02
  5.94292E-01   2.76048E-01   1.83585E+00   5.86441E-02   1.73725E+00   8.74711E-02
  6.26965E-01   2.74003E-01   1.86199E+00   5.57017E-02   1.76265E+00   8.40923E-02
  6.59639E-01   2.71050E-01   1.88814E+00   5.32372E-02   1.78803E+00   8.06411E-02
  6.92313E-01   2.69091E-01   1.91425E+00   5.02868E-02   1.81344E+00   7.66841E-02
  7.24987E-01   2.66793E-01   1.94040E+00   4.79611E-02   1.83885E+00   7.37208E-02
  7.57661E-01   2.64326E-01   1.96654E+00   4.51845E-02   1.86423E+00   7.05648E-02
  7.90335E-01   2.61383E-01   1.99269E+00   4.26253E-02   1.88964E+00   6.67161E-02
  8.23009E-01   2.59267E-01   2.01881E+00   4.04043E-02   1.91502E+00   6.39214E-02
  8.55683E-01   2.57040E-01   2.04495E+00   3.80403E-02   1.94043E+00   6.12412E-02
  8.88357E-01   2.54345E-01   2.07109E+00   3.61696E-02   1.96583E+00   5.86737E-02
  9.21031E-01   2.51615E-01   2.09721E+00   3.40177E-02   1.99121E+00   5.60157E-02
  9.53705E-01   2.49565E-01   2.12336E+00   3.21402E-02   2.01662E+00   5.36066E-02
  9.86379E-01   2.46586E-01   2.14950E+00   3.01346E-02   2.04200E+00   5.14461E-02
  1.01905E+00   2.43628E-01   2.17565E+00   2.83504E-02   2.06741E+00   4.87340E-02
  1.05173E+00   2.40994E-01   2.20176E+00   2.70380E-02   2.09282E+00   4.65935E-02
  1.08440E+00   2.38706E-01   2.22791E+00   2.59590E-02   2.11820E+00   4.47324E-02
  1.11707E+00   2.35159E-01   2.25405E+00   2.45673E-02   2.14360E+00   4.25870E-02
  1.14975E+00   2.32474E-01   2.28017E+00   2.30690E-02   2.16898E+00   4.04615E-02
  1.18242E+00   2.27689E-01   2.30632E+00   2.18411E-02   2.19439E+00   3.87570E-02
  1.21510E+00   2.21569E-01   2.33246E+00   2.07346E-02   2.21977E+00   3.67104E-02
  1.24777E+00   2.17967E-01   2.35858E+00   1.94785E-02   2.24518E+00   3.45307E-02
  1.28044E+00   2.14379E-01   2.38472E+00   1.81855E-02   2.27059E+00   3.26491E-02
  1.31312E+00   2.10198E-01   2.41087E+00   1.71682E-02   2.29597E+00   3.12560E-02
  1.34579E+00   2.05362E-01   2.43701E+00   1.62100E-02   2.32138E+00   2.97961E-02
  1.37847E+00   2.00622E-01   2.46313E+00   1.52263E-02   2.34676E+00   2.80530E-02
  1.41114E+00   1.96466E-01   2.48927E+00   1.42259E-02   2.37216E+00   2.66473E-02
  1.44381E+00   1.92731E-01   2.51542E+00   1.34864E-02   2.39757E+00   2.50151E-02
  1.47649E+00   1.89169E-01   2.54154E+00   1.26369E-02   2.42295E+00   2.38490E-02
  1.50916E+00   1.85176E-01   2.56768E+00   1.18156E-02   2.44836E+00   2.28010E-02
  1.54184E+00   1.81553E-01   2.59382E+00   1.12077E-02   2.47374E+00   2.17290E-02
  1.57451E+00   1.77254E-01   2.61997E+00   1.04086E-02   2.49915E+00   2.02094E-02
  1.60716E+00   1.72581E-01   2.64603E+00   9.79459E-03   2.52453E+00   1.91740E-02
  1.63983E+00   1.68557E-01   2.67210E+00   9.34032E-03   2.54994E+00   1.81423E-02
  1.67250E+00   1.63772E-01   2.69843E+00   8.70086E-03   2.57534E+00   1.70268E-02
  1.70518E+00   1.59352E-01   2.72449E+00   8.09696E-03   2.60072E+00   1.60096E-02
  1.73785E+00   1.55678E-01   2.75056E+00   7.69973E-03   2.62613E+00   1.52549E-02
  1.77053E+00   1.50385E-01   2.77689E+00   7.26157E-03   2.65156E+00   1.43099E-02
  1.80320E+00   1.46179E-01   2.80295E+00   6.86366E-03   2.67684E+00   1.34028E-02
  1.83587E+00   1.41454E-01   2.82902E+00   6.47649E-03   2.70238E+00   1.28186E-02
  1.86855E+00   1.36527E-01   2.85508E+00   6.16032E-03   2.72765E+00   1.21278E-02
  1.90122E+00   1.31158E-01   2.88141E+00   5.75403E-03   2.75319E+00   1.13948E-02
  1.93390E+00   1.26571E-01   2.90748E+00   5.28661E-03   2.77847E+00   1.07642E-02
  1.96657E+00   1.22446E-01   2.93354E+00   5.00432E-03   2.80401E+00   1.01607E-02
  1.99924E+00   1.17625E-01   2.95961E+00   4.67868E-03   2.82928E+00   9.28135E-03
  2.03192E+00   1.13220E-01   2.98594E+00   4.39720E-03   2.85482E+00   8.52607E-03
  2.06459E+00   1.08176E-01   3.01200E+00   4.14853E-03   2.88010E+00   7.91776E-03
  2.09727E+00   1.03427E-01   3.03807E+00   3.85094E-03   2.90537E+00   7.48651E-03
  2.12994E+00   9.94484E-02   3.06440E+00   3.55113E-03   2.93091E+00   6.97757E-03
  2.16261E+00   9.51758E-02   3.09046E+00   3.26770E-03   2.95619E+00   6.44695E-03
  2.19529E+00   9.08828E-02   3.11653E+00   3.05117E-03   2.98173E+00   6.12352E-03
  2.22796E+00   8.64732E-02   3.14259E+00   2.85175E-03   3.00700E+00   5.76528E-03
  2.26064E+00   8.25456E-02   3.16892E+00   2.70225E-03   3.03254E+00   5.30205E-03
  2.29331E+00   7.82019E-02   3.19499E+00   2.61140E-03   3.05782E+00   5.04590E-03
  2.32598E+00   7.42337E-02   3.22105E+00   2.36507E-03   3.08335E+00   4.65260E-03
  2.35866E+00   7.01538E-02   3.24712E+00   2.16632E-03   3.10863E+00   4.41680E-03
  2.39133E+00   6.63328E-02   3.27345E+00   1.92510E-03   3.13417E+00   4.13818E-03
  2.42400E+00   6.27858E-02   3.29951E+00   1.70649E-03   3.15944E+00   3.94430E-03
  2.45668E+00   5.95940E-02   3.32558E+00   1.63986E-03   3.18472E+00   3.72495E-03
  2.48935E+00   5.65036E-02   3.35191E+00   1.49875E-03   3.21026E+00   3.49355E-03
  2.52203E+00   5.36062E-02   3.37797E+00   1.44486E-03   3.23553E+00   3.16813E-03
  2.55470E+00   5.02870E-02   3.40404E+00   1.35213E-03   3.26107E+00   3.09169E-03
  2.58737E+00   4.69708E-02   3.43010E+00   1.25880E-03   3.28635E+00   2.91155E-03
  2.62005E+00   4.40962E-02   3.45643E+00   1.17546E-03   3.31189E+00   2.58571E-03
  2.65262E+00   4.13215E-02   3.48250E+00   1.06293E-03   3.33716E+00   2.43947E-03
  2.68526E+00   3.87965E-02   3.50856E+00   9.72548E-04   3.36270E+00   2.37792E-03
  2.71818E+00   3.58756E-02   3.53463E+00   8.65859E-04   3.38798E+00   2.20970E-03
  2.75082E+00   3.36180E-02   3.56096E+00   7.92451E-04   3.41352E+00   2.10134E-03
  2.78347E+00   3.17050E-02   3.58702E+00   7.15085E-04   3.43879E+00   2.02250E-03
  2.81612E+00   2.93098E-02   3.61309E+00   6.42375E-04   3.46433E+00   1.90801E-03
  2.84877E+00   2.70928E-02   3.63942E+00   5.84555E-04   3.48961E+00   1.74033E-03
  2.88141E+00   2.54573E-02   3.66548E+00   5.15744E-04   3.51488E+00   1.56590E-03
  2.91406E+00   2.36605E-02   3.69155E+00   4.83697E-04   3.54042E+00   1.50598E-03
  2.94671E+00   2.17972E-02   3.71761E+00   4.60823E-04   3.56570E+00   1.33504E-03
  2.97936E+00   2.00703E-02   3.74394E+00   4.09196E-04   3.59124E+00   1.18303E-03
  3.01200E+00   1.87013E-02   3.77001E+00   4.09189E-04   3.61651E+00   1.10154E-03
  3.04491E+00   1.77204E-02   3.79607E+00   3.92045E-04   3.64205E+00   1.04462E-03
  3.07756E+00   1.63437E-02   3.82214E+00   3.26958E-04   3.66733E+00   8.94406E-04
  3.11021E+00   1.53004E-02   3.84847E+00   3.09647E-04   3.69286E+00   8.20927E-04
  3.14286E+00   1.42150E-02   3.87453E+00   3.06842E-04   3.71814E+00   7.49555E-04
  3.17551E+00   1.28905E-02   3.90060E+00   2.68709E-04   3.74368E+00   7.11791E-04
  3.20815E+00   1.19980E-02   3.92666E+00   2.58442E-04   3.76895E+00   6.84929E-04
  3.24080E+00   1.11840E-02   3.95299E+00   2.74030E-04   3.79423E+00   5.80063E-04
  3.27345E+00   1.03904E-02   3.97906E+00   2.44875E-04   3.81977E+00   4.80974E-04
  3.30610E+00   9.71091E-03   4.00512E+00   2.31649E-04   3.84504E+00   4.25888E-04
  3.33874E+00   8.77722E-03   4.03145E+00   2.00294E-04   3.87058E+00   4.08042E-04
  3.37165E+00   7.99475E-03   4.05752E+00   2.00938E-04   3.89586E+00   3.70652E-04
  3.40430E+00   7.31680E-03   4.08358E+00   1.53042E-04   3.92140E+00   3.24185E-04
  3.43695E+00   6.61247E-03   4.10965E+00   1.44252E-04   3.94667E+00   2.74363E-04
  3.46960E+00   5.90612E-03   4.13598E+00   1.17157E-04   3.97221E+00   2.60769E-04
  3.50224E+00   5.51183E-03   4.16204E+00   1.06052E-04   3.99749E+00   2.62745E-04
  3.53489E+00   5.06331E-03   4.18811E+00   1.35898E-04   4.02303E+00   2.14489E-04
  3.56754E+00   4.62102E-03   4.21417E+00   1.46560E-04   4.04830E+00   1.66697E-04
  3.60019E+00   4.13915E-03   4.24050E+00   1.15305E-04   4.07384E+00   1.70413E-04
  3.63283E+00   3.83834E-03   4.26657E+00   9.83150E-05   4.09912E+00   1.41629E-04
  3.66548E+00   3.52768E-03   4.29263E+00   8.85519E-05   4.12439E+00   1.33794E-04
  3.69839E+00   3.17364E-03   4.31896E+00   7.95471E-05   4.14993E+00   1.26686E-04
  3.73104E+00   2.77292E-03   4.34503E+00   8.02718E-05   4.17521E+00   1.06281E-04
  3.76369E+00   2.53452E-03   4.37109E+00   9.39266E-05   4.20074E+00   8.85432E-05
  3.79634E+00   2.35098E-03   4.39716E+00   8.51030E-05   4.22602E+00   8.43693E-05
  3.82898E+00   2.14714E-03   4.42349E+00   7.12871E-05   4.25156E+00   9.10729E-05
  3.86163E+00   1.87535E-03   4.44955E+00   6.72812E-05   4.27683E+00   9.80053E-05
  3.89428E+00   1.59362E-03   4.47562E+00   6.45959E-05   4.30237E+00   8.99345E-05
  3.92693E+00   1.38242E-03   4.50168E+00   6.29197E-05   4.32765E+00   7.29318E-05
  3.95957E+00   1.19239E-03   4.52801E+00   5.71934E-05   4.35319E+00   6.96734E-05
  3.99222E+00   1.02666E-03   4.55408E+00   4.64654E-05   4.37846E+00   6.41323E-05
  4.02487E+00   9.32830E-04   4.58014E+00   3.74170E-05   4.40374E+00   5.28465E-05
  4.05778E+00   8.33828E-04   4.60647E+00   2.67682E-05   4.42928E+00   4.74258E-05
  4.09043E+00   7.36450E-04   4.63254E+00   2.87879E-05   4.45455E+00   4.18118E-05
  4.12308E+00   6.82408E-04   4.65860E+00   3.67695E-05   4.48009E+00   5.89658E-05
  4.15572E+00   5.50524E-04   4.68467E+00   3.57529E-05   4.50537E+00   4.89858E-05
  4.18837E+00   4.45483E-04   4.71100E+00   2.88785E-05   4.53091E+00   2.91390E-05
  4.22102E+00   3.92095E-04   4.73706E+00   1.63026E-05   4.55618E+00   2.70840E-05
  4.25367E+00   3.44426E-04   4.76313E+00   1.35509E-05   4.58172E+00   2.85457E-05
  4.28631E+00   3.27620E-04   4.78919E+00   1.60503E-05   4.60700E+00   1.91596E-05
  4.31896E+00   2.86801E-04   4.81552E+00   1.68441E-05   4.63254E+00   2.65497E-05
  4.35161E+00   2.56623E-04   4.84159E+00   1.60000E-05   4.65781E+00   2.77706E-05
  4.38452E+00   2.28151E-04   4.86765E+00   1.62073E-05   4.68335E+00   2.37605E-05
  4.41717E+00   1.68202E-04   4.89398E+00   1.93631E-05   4.70863E+00   2.15097E-05
  4.44981E+00   1.62630E-04   4.92004E+00   1.91383E-05   4.73390E+00   1.80056E-05
  4.48246E+00   1.67420E-04   4.94611E+00   1.46352E-05   4.75944E+00   1.34775E-05
  4.51511E+00   1.39344E-04   4.97218E+00   1.48761E-05   4.78472E+00   1.80995E-05
  4.54776E+00   1.25719E-04   4.99850E+00   1.20928E-05   4.81025E+00   2.60751E-05
  4.58040E+00   1.19761E-04   5.02457E+00   1.18479E-05   4.83553E+00   2.22355E-05
  4.61305E+00   1.09567E-04   5.05064E+00   1.25893E-05   4.86107E+00   1.72840E-05
  4.64570E+00   6.18318E-05   5.07670E+00   6.98646E-06   4.88634E+00   2.05358E-05
  4.67835E+00   6.09488E-05   5.10303E+00   3.42861E-06   4.91188E+00   1.98402E-05
  4.71126E+00   6.55412E-05   5.12909E+00   4.22012E-06   4.93716E+00   1.32360E-05
  4.74391E+00   6.19434E-05   5.15516E+00   4.22012E-06   4.96270E+00   1.28439E-05
  4.77655E+00   5.83203E-05   5.18123E+00   4.48362E-06   4.98797E+00   1.40816E-05
  4.80920E+00   5.07594E-05   5.20755E+00   6.16388E-06   5.01325E+00   7.39677E-06
  4.84185E+00   4.08359E-05   5.23362E+00   8.93437E-06   5.03879E+00   4.24665E-06
  4.87450E+00   4.56292E-05   5.25969E+00   1.24887E-07   5.06406E+00   5.58218E-06
  4.90714E+00   4.87149E-05   5.28601E+00   2.31884E-06   5.08960E+00   7.52325E-06
  4.93979E+00   4.38770E-05   5.31208E+00   3.55536E-06   5.11488E+00   6.47948E-06
  4.97244E+00   3.75832E-05   5.33814E+00   1.00086E-06   5.14042E+00   5.68204E-06
  5.00509E+00   2.38630E-05   5.36421E+00   0.00000E+00   5.16569E+00   5.68204E-06
  5.03800E+00   2.25832E-05   5.39054E+00   0.00000E+00   5.19123E+00   5.68204E-06
  5.07065E+00   2.21732E-05   5.41660E+00   0.00000E+00   5.21651E+00   5.68204E-06
  5.10329E+00   1.88281E-05   5.44267E+00   3.88409E-07   5.24205E+00   6.97998E-06
  5.13594E+00   1.36624E-05   5.46874E+00   1.66562E-06   5.26732E+00   9.08018E-06
  5.16859E+00   7.36044E-06   5.49506E+00   2.11009E-06   5.29286E+00   6.06992E-06
  5.20124E+00   0.00000E+00   5.52113E+00   0.00000E+00   5.31814E+00   0.00000E+00

#
# y = 1.0000,  y+ = 392
#
#      u           p(u)           v             p(v)           w            p(w)
 -5.00877E+00   0.00000E+00  -4.27341E+00   0.00000E+00  -4.14203E+00   0.00000E+00
 -4.98666E+00   4.61609E-06  -4.25288E+00   1.03080E-05  -4.11992E+00   1.07978E-05
 -4.96454E+00   5.47137E-06  -4.23208E+00   9.43035E-06  -4.09806E+00   1.00467E-05
 -4.94242E+00   8.22327E-06  -4.21154E+00   6.39499E-06  -4.07595E+00   6.97160E-06
 -4.92031E+00   5.77009E-06  -4.19100E+00   8.71496E-06  -4.05383E+00   6.89057E-06
 -4.89819E+00   3.04710E-07  -4.17020E+00   1.47396E-05  -4.03171E+00   9.94459E-06
 -4.87608E+00   5.19723E-06  -4.14967E+00   1.01589E-05  -4.00986E+00   1.07978E-05
 -4.85396E+00   9.23246E-06  -4.12913E+00   5.15383E-06  -3.98775E+00   1.07978E-05
 -4.83158E+00   9.23246E-06  -4.10833E+00   5.15383E-06  -3.96563E+00   1.66916E-05
 -4.80946E+00   2.25648E-05  -4.08779E+00   6.53495E-06  -3.94351E+00   2.03819E-05
 -4.78735E+00   1.41478E-05  -4.06726E+00   9.54753E-06  -3.92166E+00   1.42323E-05
 -4.76523E+00   1.38483E-05  -4.04646E+00   1.03080E-05  -3.89954E+00   9.44930E-06
 -4.74312E+00   1.61728E-05  -4.02592E+00   1.04186E-05  -3.87743E+00   6.39493E-06
 -4.72100E+00   2.71814E-05  -4.00539E+00   1.34310E-05  -3.85558E+00   5.39875E-06
 -4.69888E+00   2.23072E-05  -3.98459E+00   2.09651E-05  -3.83346E+00   1.52066E-05
 -4.67677E+00   7.80932E-06  -3.96405E+00   2.08766E-05  -3.81134E+00   1.49456E-05
 -4.65465E+00   2.01706E-05  -3.94351E+00   2.43208E-05  -3.78923E+00   2.10712E-05
 -4.63254E+00   2.72394E-05  -3.92298E+00   3.03454E-05  -3.76737E+00   2.76577E-05
 -4.61042E+00   2.45069E-05  -3.90218E+00   3.09232E-05  -3.74526E+00   3.12218E-05
 -4.58830E+00   4.02415E-05  -3.88164E+00   2.85885E-05  -3.72314E+00   2.71787E-05
 -4.56619E+00   4.08213E-05  -3.86110E+00   1.65154E-05  -3.70129E+00   2.69942E-05
 -4.54407E+00   5.69449E-05  -3.84030E+00   1.47831E-05  -3.67917E+00   2.69942E-05
 -4.52195E+00   6.82956E-05  -3.81977E+00   2.38209E-05  -3.65706E+00   2.96724E-05
 -4.49984E+00   6.87785E-05  -3.79923E+00   3.21130E-05  -3.63494E+00   3.64804E-05
 -4.47746E+00   7.14252E-05  -3.77843E+00   4.16376E-05  -3.61309E+00   2.95642E-05
 -4.45534E+00   8.01629E-05  -3.75790E+00   3.58629E-05  -3.59097E+00   4.44919E-05
 -4.43323E+00   8.69594E-05  -3.73736E+00   3.24810E-05  -3.56886E+00   4.99977E-05
 -4.41111E+00   9.45265E-05  -3.71656E+00   3.84614E-05  -3.54674E+00   7.14371E-05
 -4.38900E+00   1.08751E-04  -3.69602E+00   3.73035E-05  -3.52489E+00   6.00255E-05
 -4.36688E+00   1.20758E-04  -3.67549E+00   3.12788E-05  -3.50277E+00   8.45801E-05
 -4.34476E+00   1.26278E-04  -3.65469E+00   3.65922E-05  -3.48065E+00   9.33169E-05
 -4.32265E+00   1.26549E-04  -3.63415E+00   6.11727E-05  -3.45880E+00   1.06133E-04
 -4.30053E+00   1.37118E-04  -3.61361E+00   5.82481E-05  -3.43669E+00   1.27893E-04
 -4.27841E+00   2.11578E-04  -3.59282E+00   5.91708E-05  -3.41457E+00   1.20425E-04
 -4.25630E+00   1.95497E-04  -3.57228E+00   6.80308E-05  -3.39245E+00   8.78833E-05
 -4.23418E+00   1.74249E-04  -3.55174E+00   7.89943E-05  -3.37060E+00   7.94701E-05
 -4.21207E+00   2.10756E-04  -3.53094E+00   1.10439E-04  -3.34848E+00   1.16116E-04
 -4.18995E+00   2.56658E-04  -3.51041E+00   1.43586E-04  -3.32637E+00   1.17369E-04
 -4.16783E+00   2.64922E-04  -3.48987E+00   1.71062E-04  -3.30425E+00   1.12030E-04
 -4.14572E+00   2.95095E-04  -3.46907E+00   1.82223E-04  -3.28240E+00   1.12562E-04
 -4.12334E+00   2.35182E-04  -3.44853E+00   1.54747E-04  -3.26028E+00   1.20545E-04
 -4.10122E+00   2.61928E-04  -3.42800E+00   1.51764E-04  -3.23817E+00   1.47293E-04
 -4.07911E+00   3.49775E-04  -3.40720E+00   1.54378E-04  -3.21631E+00   1.60873E-04
 -4.05699E+00   3.85049E-04  -3.38666E+00   1.40423E-04  -3.19420E+00   1.74127E-04
 -4.03487E+00   3.76066E-04  -3.36612E+00   1.48511E-04  -3.17208E+00   1.70178E-04
 -4.01276E+00   3.90077E-04  -3.34533E+00   1.83281E-04  -3.14997E+00   1.80865E-04
 -3.99064E+00   4.08558E-04  -3.32479E+00   1.74561E-04  -3.12811E+00   1.72917E-04
 -3.96853E+00   4.52104E-04  -3.30425E+00   1.89041E-04  -3.10600E+00   1.62873E-04
 -3.94641E+00   4.98490E-04  -3.28345E+00   2.11454E-04  -3.08388E+00   1.83063E-04
 -3.92429E+00   5.43636E-04  -3.26292E+00   1.81732E-04  -3.06203E+00   2.53538E-04
 -3.90218E+00   5.85082E-04  -3.24238E+00   1.61573E-04  -3.03991E+00   2.64199E-04
 -3.88006E+00   6.07497E-04  -3.22184E+00   1.67686E-04  -3.01780E+00   2.37803E-04
 -3.85795E+00   6.55696E-04  -3.20104E+00   1.87353E-04  -2.99568E+00   2.43932E-04
 -3.83583E+00   7.25459E-04  -3.18051E+00   2.59056E-04  -2.97383E+00   2.79024E-04
 -3.81371E+00   8.10951E-04  -3.15997E+00   3.15918E-04  -2.95171E+00   3.55971E-04
 -3.79160E+00   9.62733E-04  -3.13917E+00   3.00086E-04  -2.92959E+00   3.57078E-04
 -3.76922E+00   1.08332E-03  -3.11864E+00   3.44345E-04  -2.90748E+00   3.68246E-04
 -3.74710E+00   1.19848E-03  -3.09810E+00   4.11877E-04  -2.88563E+00   4.91702E-04
 -3.72499E+00   1.17331E-03  -3.07730E+00   3.95537E-04  -2.86351E+00   5.66417E-04
 -3.70287E+00   1.19657E-03  -3.05676E+00   4.48163E-04  -2.84139E+00   6.01242E-04
 -3.68075E+00   1.30256E-03  -3.03623E+00   4.35486E-04  -2.81954E+00   7.86769E-04
 -3.65864E+00   1.48267E-03  -3.01543E+00   4.77155E-04  -2.79742E+00   8.07233E-04
 -3.63652E+00   1.62843E-03  -2.99489E+00   5.71352E-04  -2.77531E+00   8.78489E-04
 -3.61440E+00   1.63864E-03  -2.97435E+00   6.88961E-04  -2.75319E+00   1.02983E-03
 -3.59229E+00   1.69133E-03  -2.95355E+00   7.98277E-04  -2.73134E+00   1.12064E-03
 -3.57017E+00   1.71577E-03  -2.93302E+00   7.82019E-04  -2.70922E+00   1.21782E-03
 -3.54806E+00   1.72862E-03  -2.91248E+00   7.53502E-04  -2.68711E+00   1.28434E-03
 -3.52594E+00   1.86198E-03  -2.89168E+00   7.59066E-04  -2.66499E+00   1.41774E-03
 -3.50382E+00   1.99020E-03  -2.87115E+00   7.70711E-04  -2.64314E+00   1.59817E-03
 -3.48171E+00   2.10925E-03  -2.85061E+00   9.10339E-04  -2.62102E+00   1.57362E-03
 -3.45959E+00   2.10301E-03  -2.82981E+00   1.00597E-03  -2.59899E+00   1.61672E-03
 -3.43748E+00   2.29149E-03  -2.80927E+00   1.09947E-03  -2.57695E+00   1.63354E-03
 -3.41510E+00   2.29700E-03  -2.78874E+00   1.17519E-03  -2.55488E+00   1.75981E-03
 -3.39298E+00   2.38639E-03  -2.76794E+00   1.30286E-03  -2.53285E+00   1.97312E-03
 -3.37086E+00   2.79550E-03  -2.74740E+00   1.37481E-03  -2.51081E+00   2.18961E-03
 -3.34875E+00   2.96475E-03  -2.72686E+00   1.40890E-03  -2.48877E+00   2.39185E-03
 -3.32663E+00   3.18810E-03  -2.70606E+00   1.45823E-03  -2.46674E+00   2.65701E-03
 -3.30452E+00   3.22054E-03  -2.68553E+00   1.53165E-03  -2.44467E+00   3.01334E-03
 -3.28240E+00   3.48197E-03  -2.66499E+00   1.61696E-03  -2.42264E+00   3.17188E-03
 -3.26028E+00   3.74121E-03  -2.64419E+00   1.66416E-03  -2.40060E+00   3.16098E-03
 -3.23817E+00   4.02209E-03  -2.62368E+00   1.74062E-03  -2.37856E+00   3.38726E-03
 -3.21605E+00   4.28067E-03  -2.60307E+00   1.88525E-03  -2.35650E+00   3.62847E-03
 -3.19394E+00   4.38915E-03  -2.58245E+00   1.99924E-03  -2.33446E+00   3.70744E-03
 -3.17182E+00   4.64155E-03  -2.56184E+00   2.17247E-03  -2.31242E+00   4.22892E-03
 -3.14970E+00   5.17698E-03  -2.54119E+00   2.35816E-03  -2.29039E+00   4.50309E-03
 -3.12759E+00   5.61610E-03  -2.52058E+00   2.55016E-03  -2.26832E+00   4.78079E-03
 -3.10547E+00   5.74484E-03  -2.49996E+00   2.62129E-03  -2.24629E+00   5.04638E-03
 -3.08335E+00   5.94514E-03  -2.47935E+00   2.85885E-03  -2.22425E+00   5.63782E-03
 -3.06098E+00   6.37869E-03  -2.45871E+00   3.17230E-03  -2.20221E+00   5.96925E-03
 -3.03886E+00   6.67873E-03  -2.43809E+00   3.34061E-03  -2.18015E+00   6.23338E-03
 -3.01674E+00   6.87734E-03  -2.41748E+00   3.45739E-03  -2.15811E+00   6.81306E-03
 -2.99463E+00   7.22237E-03  -2.39686E+00   3.62464E-03  -2.13607E+00   7.41248E-03
 -2.97251E+00   7.54876E-03  -2.37624E+00   3.90383E-03  -2.11404E+00   7.68871E-03
 -2.95039E+00   8.14474E-03  -2.35560E+00   4.25603E-03  -2.09197E+00   8.74626E-03
 -2.92828E+00   8.59612E-03  -2.33499E+00   4.35027E-03  -2.06994E+00   9.43127E-03
 -2.90616E+00   8.74805E-03  -2.31437E+00   4.45844E-03  -2.04790E+00   1.00339E-02
 -2.88405E+00   9.15026E-03  -2.29376E+00   5.13433E-03  -2.02586E+00   1.02888E-02
 -2.86193E+00   9.69706E-03  -2.27312E+00   5.53890E-03  -2.00380E+00   1.07910E-02
 -2.83981E+00   1.00846E-02  -2.25250E+00   6.01254E-03  -1.98176E+00   1.16391E-02
 -2.81770E+00   1.05646E-02  -2.23188E+00   6.21528E-03  -1.95972E+00   1.23327E-02
 -2.79558E+00   1.09741E-02  -2.21127E+00   6.58166E-03  -1.93769E+00   1.30237E-02
 -2.77347E+00   1.20435E-02  -2.19063E+00   7.12857E-03  -1.91562E+00   1.43817E-02
 -2.75135E+00   1.24832E-02  -2.17001E+00   7.54600E-03  -1.89359E+00   1.52203E-02
 -2.72923E+00   1.30109E-02  -2.14940E+00   8.02498E-03  -1.87155E+00   1.59929E-02
 -2.70685E+00   1.34615E-02  -2.12878E+00   8.37734E-03  -1.84951E+00   1.70505E-02
 -2.68474E+00   1.43555E-02  -2.10817E+00   8.96490E-03  -1.82745E+00   1.83501E-02
 -2.66262E+00   1.47746E-02  -2.08752E+00   9.60817E-03  -1.80541E+00   1.97493E-02
 -2.64051E+00   1.52840E-02  -2.06691E+00   1.03268E-02  -1.78337E+00   2.06557E-02
 -2.61844E+00   1.59893E-02  -2.04629E+00   1.07980E-02  -1.76134E+00   2.20060E-02
 -2.59633E+00   1.68260E-02  -2.02568E+00   1.12627E-02  -1.73930E+00   2.35357E-02
 -2.57418E+00   1.72385E-02  -2.00504E+00   1.22075E-02  -1.71724E+00   2.57349E-02
 -2.55204E+00   1.79269E-02  -1.98442E+00   1.30065E-02  -1.69520E+00   2.78492E-02
 -2.52993E+00   1.86961E-02  -1.96381E+00   1.37727E-02  -1.67316E+00   2.95703E-02
 -2.50778E+00   1.94961E-02  -1.94319E+00   1.40423E-02  -1.65113E+00   3.14175E-02
 -2.48567E+00   2.02617E-02  -1.92255E+00   1.50412E-02  -1.62906E+00   3.31661E-02
 -2.46352E+00   2.08474E-02  -1.90193E+00   1.55468E-02  -1.60703E+00   3.45996E-02
 -2.44138E+00   2.16709E-02  -1.88132E+00   1.64785E-02  -1.58499E+00   3.65834E-02
 -2.41927E+00   2.28195E-02  -1.86070E+00   1.76561E-02  -1.56295E+00   3.98316E-02
 -2.39712E+00   2.38177E-02  -1.84006E+00   1.85313E-02  -1.54089E+00   4.25596E-02
 -2.37498E+00   2.50507E-02  -1.81945E+00   2.01300E-02  -1.51885E+00   4.58250E-02
 -2.35286E+00   2.61275E-02  -1.79883E+00   2.14756E-02  -1.49681E+00   4.91787E-02
 -2.33072E+00   2.71866E-02  -1.77821E+00   2.24467E-02  -1.47478E+00   5.17127E-02
 -2.30861E+00   2.79638E-02  -1.75760E+00   2.36529E-02  -1.45271E+00   5.56116E-02
 -2.28646E+00   2.90802E-02  -1.73696E+00   2.52148E-02  -1.43068E+00   5.97937E-02
 -2.26432E+00   3.02912E-02  -1.71634E+00   2.72307E-02  -1.40864E+00   6.34488E-02
 -2.24221E+00   3.17232E-02  -1.69573E+00   2.92441E-02  -1.38660E+00   6.70155E-02
 -2.22006E+00   3.27397E-02  -1.67511E+00   3.09117E-02  -1.36454E+00   7.19710E-02
 -2.19792E+00   3.41570E-02  -1.65447E+00   3.28972E-02  -1.34250E+00   7.55806E-02
