-54.703   7.263  27.000  0.828  0.032 -0.033 -17.956  -7.580  12.771  1
-54.703   7.263  28.000  0.830  0.032 -0.031 -17.956  -7.580  11.771  1
-54.703   8.474   0.000  0.956  0.014 -0.020 -18.167  -6.388  39.771  1
-54.703   8.474   1.000  0.949  0.016 -0.024 -18.167  -6.388  38.771  1
-54.703   8.474   2.000  0.941  0.015 -0.028 -18.167  -6.388  37.771  1
-54.703   8.474   3.000  0.933  0.016 -0.031 -18.167  -6.388  36.771  1
-54.703   8.474   4.000  0.924  0.015 -0.036 -18.167  -6.388  35.771  1
-54.703   8.474   5.000  0.914  0.015 -0.038 -18.167  -6.388  34.771  1
-54.703   8.474   6.000  0.905  0.016 -0.042 -18.167  -6.388  33.771  1
-54.703   8.474   7.000  0.896  0.016 -0.043 -18.167  -6.388  32.771  1
-54.703   8.474   8.000  0.887  0.017 -0.043 -18.167  -6.388  31.771  1
-54.703   8.474   9.000  0.878  0.017 -0.044 -18.167  -6.388  30.771  1
-54.703   8.474  10.000  0.870  0.019 -0.044 -18.167  -6.388  29.771  1
-54.703   8.474  11.000  0.863  0.020 -0.042 -18.167  -6.388  28.771  1
-54.703   8.474  12.000  0.857  0.021 -0.042 -18.167  -6.388  27.771  1
-54.703   8.474  13.000  0.851  0.023 -0.042 -18.167  -6.388  26.771  1
-54.703   8.474  14.000  0.846  0.024 -0.040 -18.167  -6.388  25.771  1
-54.703   8.474  15.000  0.842  0.025 -0.040 -18.167  -6.388  24.771  1
-54.703   8.474  16.000  0.838  0.027 -0.039 -18.167  -6.388  23.771  1
-54.703   8.474  17.000  0.835  0.029 -0.039 -18.167  -6.388  22.771  1
-54.703   8.474  18.000  0.832  0.031 -0.038 -18.167  -6.388  21.771  1
-54.703   8.474  19.000  0.830  0.032 -0.037 -18.167  -6.388  20.771  1
-54.703   8.474  20.000  0.828  0.033 -0.036 -18.167  -6.388  19.771  1
-54.703   8.474  21.000  0.828  0.035 -0.034 -18.167  -6.388  18.771  1
-54.703   8.474  22.000  0.828  0.036 -0.034 -18.167  -6.388  17.771  1
-54.703   8.474  23.000  0.826  0.036 -0.033 -18.167  -6.388  16.771  1
-54.703   8.474  24.000  0.827  0.038 -0.031 -18.167  -6.388  15.771  1
-54.703   8.474  25.000  0.827  0.038 -0.032 -18.167  -6.388  14.771  1
-54.703   8.474  26.000  0.828  0.040 -0.030 -18.167  -6.388  13.771  1
-54.703   8.474  27.000  0.829  0.043 -0.030 -18.167  -6.388  12.771  1
-54.703   8.474  28.000  0.831  0.044 -0.028 -18.167  -6.388  11.771  1
-54.703   9.684   0.000  0.959  0.018 -0.022 -18.377  -5.196  39.771  1
-54.703   9.684   1.000  0.950  0.018 -0.026 -18.377  -5.196  38.771  1
-54.703   9.684   2.000  0.942  0.019 -0.030 -18.377  -5.196  37.771  1
-54.703   9.684   3.000  0.934  0.018 -0.033 -18.377  -5.196  36.771  1
-54.703   9.684   4.000  0.925  0.019 -0.036 -18.377  -5.196  35.771  1
-54.703   9.684   5.000  0.916  0.020 -0.038 -18.377  -5.196  34.771  1
-54.703   9.684   6.000  0.906  0.021 -0.041 -18.377  -5.196  33.771  1
-54.703   9.684   7.000  0.897  0.023 -0.041 -18.377  -5.196  32.771  1
-54.703   9.684   8.000  0.887  0.024 -0.042 -18.377  -5.196  31.771  1
-54.703   9.684   9.000  0.878  0.025 -0.042 -18.377  -5.196  30.771  1
-54.703   9.684  10.000  0.870  0.027 -0.043 -18.377  -5.196  29.771  1
-54.703   9.684  11.000  0.862  0.029 -0.042 -18.377  -5.196  28.771  1
-54.703   9.684  12.000  0.856  0.031 -0.041 -18.377  -5.196  27.771  1
-54.703   9.684  13.000  0.851  0.033 -0.040 -18.377  -5.196  26.771  1
-54.703   9.684  14.000  0.847  0.034 -0.040 -18.377  -5.196  25.771  1
-54.703   9.684  15.000  0.843  0.036 -0.037 -18.377  -5.196  24.771  1
-54.703   9.684  16.000  0.840  0.038 -0.037 -18.377  -5.196  23.771  1
-54.703   9.684  17.000  0.837  0.040 -0.036 -18.377  -5.196  22.771  1
-54.703   9.684  18.000  0.835  0.042 -0.035 -18.377  -5.196  21.771  1
-54.703   9.684  19.000  0.832  0.045 -0.035 -18.377  -5.196  20.771  1
-54.703   9.684  20.000  0.831  0.046 -0.033 -18.377  -5.196  19.771  1
-54.703   9.684  21.000  0.830  0.048 -0.032 -18.377  -5.196  18.771  1
-54.703   9.684  22.000  0.830  0.050 -0.030 -18.377  -5.196  17.771  1
-54.703   9.684  23.000  0.830  0.052 -0.031 -18.377  -5.196  16.771  1
-54.703   9.684  24.000  0.830  0.051 -0.031 -18.377  -5.196  15.771  1
-54.703   9.684  25.000  0.831  0.053 -0.030 -18.377  -5.196  14.771  1
-54.703   9.684  26.000  0.832  0.055 -0.029 -18.377  -5.196  13.771  1
-54.703   9.684  27.000  0.833  0.058 -0.030 -18.377  -5.196  12.771  1
-54.703   9.684  28.000  0.835  0.058 -0.028 -18.377  -5.196  11.771  1
-54.703  10.895   0.000  0.961  0.022 -0.016 -18.587  -4.004  39.771  1
-54.703  10.895   1.000  0.954  0.021 -0.020 -18.587  -4.004  38.771  1
-54.703  10.895   2.000  0.946  0.022 -0.025 -18.587  -4.004  37.771  1
-54.703  10.895   3.000  0.937  0.023 -0.028 -18.587  -4.004  36.771  1
-54.703  10.895   4.000  0.928  0.026 -0.032 -18.587  -4.004  35.771  1
-54.703  10.895   5.000  0.918  0.026 -0.037 -18.587  -4.004  34.771  1
-54.703  10.895   6.000  0.909  0.028 -0.039 -18.587  -4.004  33.771  1
-54.703  10.895   7.000  0.899  0.030 -0.041 -18.587  -4.004  32.771  1
-54.703  10.895   8.000  0.890  0.033 -0.042 -18.587  -4.004  31.771  1
-54.703  10.895   9.000  0.881  0.035 -0.042 -18.587  -4.004  30.771  1
-54.703  10.895  10.000  0.873  0.036 -0.041 -18.587  -4.004  29.771  1
-54.703  10.895  11.000  0.867  0.039 -0.040 -18.587  -4.004  28.771  1
-54.703  10.895  12.000  0.860  0.042 -0.039 -18.587  -4.004  27.771  1
-54.703  10.895  13.000  0.856  0.044 -0.038 -18.587  -4.004  26.771  1
-54.703  10.895  14.000  0.852  0.047 -0.037 -18.587  -4.004  25.771  1
-54.703  10.895  15.000  0.848  0.049 -0.036 -18.587  -4.004  24.771  1
-54.703  10.895  16.000  0.845  0.051 -0.034 -18.587  -4.004  23.771  1
-54.703  10.895  17.000  0.843  0.053 -0.034 -18.587  -4.004  22.771  1
-54.703  10.895  18.000  0.841  0.056 -0.033 -18.587  -4.004  21.771  1
-54.703  10.895  19.000  0.840  0.058 -0.031 -18.587  -4.004  20.771  1
-54.703  10.895  20.000  0.839  0.059 -0.032 -18.587  -4.004  19.771  1
-54.703  10.895  21.000  0.838  0.062 -0.030 -18.587  -4.004  18.771  1
-54.703  10.895  22.000  0.838  0.065 -0.029 -18.587  -4.004  17.771  1
-54.703  10.895  23.000  0.839  0.065 -0.028 -18.587  -4.004  16.771  1
-54.703  10.895  24.000  0.839  0.069 -0.028 -18.587  -4.004  15.771  1
-54.703  10.895  25.000  0.840  0.069 -0.027 -18.587  -4.004  14.771  1
-54.703  10.895  26.000  0.841  0.071 -0.029 -18.587  -4.004  13.771  1
-54.703  10.895  27.000  0.843  0.072 -0.027 -18.587  -4.004  12.771  1
-54.703  10.895  28.000  0.845  0.073 -0.027 -18.587  -4.004  11.771  1
-54.703  12.105   0.000  0.965  0.024 -0.012 -18.797  -2.812  39.771  1
-54.703  12.105   1.000  0.958  0.025 -0.016 -18.797  -2.812  38.771  1
-54.703  12.105   2.000  0.950  0.026 -0.021 -18.797  -2.812  37.771  1
-54.703  12.105   3.000  0.942  0.027 -0.026 -18.797  -2.812  36.771  1
-54.703  12.105   4.000  0.933  0.030 -0.030 -18.797  -2.812  35.771  1
-54.703  12.105   5.000  0.923  0.033 -0.033 -18.797  -2.812  34.771  1
-54.703  12.105   6.000  0.913  0.035 -0.036 -18.797  -2.812  33.771  1
-54.703  12.105   7.000  0.904  0.038 -0.038 -18.797  -2.812  32.771  1
-54.703  12.105   8.000  0.896  0.041 -0.038 -18.797  -2.812  31.771  1
-54.703  12.105   9.000  0.888  0.044 -0.038 -18.797  -2.812  30.771  1
-54.703  12.105  10.000  0.881  0.047 -0.037 -18.797  -2.812  29.771  1
-54.703  12.105  11.000  0.874  0.050 -0.037 -18.797  -2.812  28.771  1
-54.703  12.105  12.000  0.868  0.052 -0.035 -18.797  -2.812  27.771  1
-54.703  12.105  13.000  0.864  0.055 -0.035 -18.797  -2.812  26.771  1
-54.703  12.105  14.000  0.861  0.058 -0.034 -18.797  -2.812  25.771  1
-54.703  12.105  15.000  0.859  0.061 -0.032 -18.797  -2.812  24.771  1
-54.703  12.105  16.000  0.856  0.064 -0.031 -18.797  -2.812  23.771  1
-54.703  12.105  17.000  0.853  0.066 -0.031 -18.797  -2.812  22.771  1
-54.703  12.105  18.000  0.852  0.068 -0.030 -18.797  -2.812  21.771  1
-54.703  12.105  19.000  0.851  0.072 -0.030 -18.797  -2.812  20.771  1
-54.703  12.105  20.000  0.851  0.074 -0.028 -18.797  -2.812  19.771  1
-54.703  12.105  21.000  0.850  0.076 -0.027 -18.797  -2.812  18.771  1
-54.703  12.105  22.000  0.851  0.078 -0.028 -18.797  -2.812  17.771  1
-54.703  12.105  23.000  0.852  0.080 -0.028 -18.797  -2.812  16.771  1
-54.703  12.105  24.000  0.852  0.082 -0.029 -18.797  -2.812  15.771  1
